Time,Body[x],Body[y],Body[z],Left Shoulder [x],Left Shoulder [y],Left Shoulder [z],Right Shoulder [x],Right Shoulder [y],Right Shoulder [z],Right Elbow [x],Right Elbow [y],Right Elbow [z],Right Hand [x],Right Hand [y],Right Hand [z]
4.65,1.56057,0.112822,-0.200405,1.66161,-0.0791691,0.320594,1.66329,0.280218,0.30608,1.64223,0.343724,0.0613591,1.44816,0.363238,-0.212623,
4.68,1.56046,0.112941,-0.200331,1.66175,-0.0791015,0.320549,1.66331,0.280184,0.306092,1.64209,0.34361,0.061145,1.44961,0.362715,-0.212417,
4.71,1.56043,0.112967,-0.200292,1.6618,-0.0792279,0.32052,1.66347,0.28038,0.306049,1.64196,0.343474,0.060852,1.44965,0.362411,-0.213156,
4.74,1.56043,0.11297,-0.200286,1.66185,-0.0792421,0.320545,1.66351,0.280324,0.306043,1.64196,0.343441,0.0608007,1.44968,0.362524,-0.212875,
4.77,1.56034,0.113003,-0.200253,1.66193,-0.0791201,0.32047,1.66358,0.280251,0.306039,1.6419,0.343332,0.0606894,1.4495,0.362195,-0.213025,
4.8,1.56027,0.11304,-0.200248,1.66192,-0.0790594,0.320361,1.66361,0.280246,0.306049,1.64181,0.343252,0.0606551,1.44932,0.361945,-0.213234,
4.83,1.56026,0.113054,-0.200241,1.66213,-0.0789367,0.320191,1.66366,0.280198,0.306062,1.64186,0.34322,0.0605776,1.45057,0.362496,-0.213216,
4.86,1.56027,0.113064,-0.200235,1.66215,-0.0789984,0.320185,1.66371,0.280172,0.306028,1.64205,0.343159,0.06053,1.4509,0.362809,-0.21394,
4.89,1.56027,0.113118,-0.20022,1.66217,-0.0789654,0.320123,1.6638,0.280025,0.306058,1.64204,0.34312,0.0604736,1.45145,0.362827,-0.21411,
4.92,1.56028,0.113158,-0.200199,1.66235,-0.0788573,0.320095,1.6639,0.27991,0.306056,1.64231,0.34312,0.0602609,1.45141,0.362921,-0.214124,
4.95,1.56029,0.113164,-0.200187,1.66236,-0.0788986,0.320108,1.66395,0.279843,0.306069,1.64229,0.343076,0.0601315,1.45194,0.363298,-0.214195,
4.98,1.56026,0.113186,-0.200172,1.66241,-0.0789271,0.32002,1.664,0.27973,0.306072,1.6423,0.343032,0.0601058,1.45145,0.362332,-0.214741,
5.01,1.56026,0.113198,-0.200169,1.66259,-0.0787971,0.319948,1.66405,0.279627,0.306083,1.64233,0.342931,0.0600757,1.45163,0.362479,-0.214332,
5.04,1.56026,0.113202,-0.200172,1.66265,-0.0786855,0.319894,1.66409,0.279563,0.306099,1.64231,0.342866,0.0599889,1.45147,0.36239,-0.214251,
5.07,1.56026,0.113216,-0.200153,1.66267,-0.0788559,0.3199,1.66416,0.279501,0.30611,1.64234,0.342825,0.0600192,1.45213,0.36264,-0.214837,
5.1,1.56026,0.113221,-0.200148,1.66286,-0.0788199,0.319869,1.66424,0.279549,0.306111,1.64229,0.342788,0.0592622,1.45134,0.362268,-0.214498,
5.13,1.56026,0.113221,-0.200148,1.66301,-0.07875,0.319813,1.66433,0.279577,0.306082,1.64238,0.342748,0.0593884,1.45177,0.362685,-0.214487,
5.16,1.56025,0.113225,-0.200129,1.663,-0.0787934,0.319828,1.66444,0.279759,0.306118,1.64237,0.342716,0.0593895,1.45077,0.362283,-0.214366,
5.19,1.56025,0.113224,-0.200116,1.66303,-0.0788811,0.319876,1.66446,0.279702,0.306123,1.64238,0.342686,0.0594271,1.45094,0.362646,-0.214472,
5.22,1.56025,0.113226,-0.200105,1.663,-0.0789541,0.319897,1.66448,0.279685,0.30614,1.64254,0.342607,0.0595377,1.45084,0.362956,-0.213935,
5.25,1.56025,0.113227,-0.200104,1.66306,-0.078919,0.319866,1.6645,0.279638,0.306156,1.64258,0.342596,0.059559,1.45071,0.362858,-0.2141,
5.28,1.56024,0.113249,-0.200106,1.66313,-0.0789431,0.319825,1.6646,0.279808,0.306009,1.64257,0.342592,0.0595754,1.44998,0.363495,-0.214013,
5.31,1.56023,0.113267,-0.200109,1.66312,-0.0790004,0.319841,1.6646,0.279763,0.30599,1.64258,0.342593,0.0595799,1.45035,0.363369,-0.213796,
5.34,1.56022,0.11328,-0.200113,1.6631,-0.07915,0.319905,1.66459,0.279699,0.30598,1.64257,0.342595,0.0595874,1.44918,0.363143,-0.213435,
5.37,1.56026,0.1133,-0.200123,1.66309,-0.0792498,0.319937,1.66459,0.279791,0.305895,1.64258,0.342621,0.0596531,1.44906,0.363396,-0.213409,
5.4,1.56026,0.113302,-0.200124,1.6631,-0.0792757,0.319959,1.66459,0.279769,0.305895,1.64257,0.342625,0.0596794,1.4484,0.363217,-0.213157,
5.43,1.56028,0.113316,-0.200145,1.66319,-0.0791499,0.31995,1.66462,0.279876,0.305857,1.64256,0.342657,0.0597031,1.44807,0.364101,-0.212844,
5.46,1.56029,0.113321,-0.20015,1.6632,-0.0791942,0.319982,1.66462,0.279854,0.305858,1.64261,0.342669,0.0597424,1.44786,0.364213,-0.212741,
5.49,1.56036,0.113351,-0.200172,1.66337,-0.0790952,0.320065,1.6647,0.280013,0.305856,1.64262,0.342765,0.0597603,1.44871,0.364646,-0.212802,
5.52,1.56043,0.113362,-0.200182,1.66339,-0.0791473,0.32011,1.6647,0.279991,0.305859,1.64263,0.342865,0.0597483,1.44878,0.36505,-0.212863,
5.55,1.56057,0.113414,-0.200256,1.66342,-0.079217,0.320136,1.66465,0.279791,0.305878,1.64278,0.343071,0.0598545,1.44877,0.36563,-0.211768,
5.58,1.56068,0.11344,-0.200275,1.66347,-0.0792954,0.320198,1.66464,0.279757,0.305905,1.64283,0.343229,0.0598872,1.44823,0.366445,-0.211504,
5.61,1.56076,0.113444,-0.200297,1.66346,-0.0793148,0.320211,1.66463,0.279722,0.305908,1.64288,0.343323,0.0599197,1.44781,0.366742,-0.211961,
5.64,1.561,0.113548,-0.200309,1.66393,-0.0790254,0.320403,1.66483,0.280043,0.30599,1.64299,0.343576,0.060089,1.44708,0.368166,-0.2114,
5.67,1.56114,0.113609,-0.20035,1.66416,-0.078774,0.320396,1.66482,0.28012,0.305993,1.64301,0.343714,0.0601571,1.44718,0.368274,-0.21166,
5.7,1.56124,0.113657,-0.200364,1.66459,-0.0785638,0.320394,1.6648,0.28016,0.305974,1.64319,0.343832,0.060148,1.448,0.368715,-0.211382,
5.73,1.56147,0.113818,-0.200402,1.66458,-0.0786029,0.320429,1.66482,0.2801,0.305966,1.64337,0.343975,0.0602252,1.44964,0.367857,-0.211793,
5.76,1.56166,0.113955,-0.200442,1.66478,-0.0784842,0.320414,1.66485,0.28006,0.30597,1.64358,0.344114,0.0603812,1.4497,0.367295,-0.211839,
5.79,1.56171,0.11398,-0.200451,1.66477,-0.0785322,0.320438,1.66485,0.280068,0.305934,1.6437,0.344203,0.0603802,1.45034,0.367608,-0.212471,
5.82,1.56178,0.114034,-0.200458,1.66477,-0.0785994,0.320427,1.66492,0.280194,0.305875,1.64382,0.344303,0.0603531,1.45071,0.367744,-0.212183,
5.85,1.56185,0.114092,-0.200489,1.66477,-0.0786377,0.320443,1.66495,0.280207,0.305828,1.64404,0.344401,0.0603613,1.45046,0.367725,-0.21232,
5.88,1.56195,0.114126,-0.200508,1.66478,-0.0787093,0.320441,1.66497,0.280137,0.305826,1.64432,0.344485,0.0603588,1.45122,0.368495,-0.212708,
5.91,1.56202,0.114178,-0.200525,1.66479,-0.0787696,0.320435,1.665,0.280062,0.305825,1.64444,0.34461,0.0603287,1.45068,0.368326,-0.212771,
5.94,1.56213,0.114243,-0.200487,1.6648,-0.0788,0.320444,1.66542,0.280438,0.305881,1.64448,0.34463,0.0603335,1.45127,0.367887,-0.212411,
5.97,1.56225,0.11429,-0.200518,1.6653,-0.0786278,0.320415,1.66538,0.280488,0.305595,1.64464,0.344607,0.0604245,1.45108,0.367263,-0.212314,
6,1.56227,0.114301,-0.200516,1.6657,-0.078426,0.320411,1.6655,0.280198,0.305657,1.64486,0.344563,0.0605342,1.45103,0.366856,-0.211933,
6.03,1.56235,0.114331,-0.200525,1.66566,-0.0785334,0.320412,1.66558,0.280098,0.305691,1.64486,0.344505,0.0605896,1.45095,0.365799,-0.212283,
6.06,1.56244,0.114369,-0.200527,1.66598,-0.0784224,0.320304,1.66557,0.279938,0.30569,1.64493,0.344375,0.0605162,1.45045,0.365356,-0.212642,
6.09,1.56247,0.114377,-0.200518,1.6659,-0.0784876,0.320291,1.6656,0.279924,0.30568,1.64493,0.344297,0.060428,1.45029,0.365548,-0.213007,
6.12,1.56251,0.114397,-0.200501,1.66591,-0.0785705,0.320316,1.66566,0.279857,0.305735,1.64502,0.344233,0.0604784,1.45081,0.365456,-0.213141,
6.15,1.56258,0.114405,-0.200483,1.66619,-0.0785535,0.320154,1.66573,0.279797,0.305723,1.64512,0.344144,0.0604704,1.45097,0.365157,-0.212989,
6.18,1.56261,0.114411,-0.200465,1.66615,-0.0786051,0.320177,1.66577,0.279771,0.30574,1.64539,0.344056,0.0604833,1.45108,0.365279,-0.213535,
6.21,1.5627,0.114423,-0.200445,1.66675,-0.078507,0.320058,1.66582,0.279655,0.30574,1.64553,0.343952,0.0602713,1.45154,0.365538,-0.213662,
6.24,1.56272,0.114427,-0.20044,1.66695,-0.0784169,0.319918,1.66584,0.27961,0.305736,1.64558,0.343891,0.0602333,1.45145,0.364631,-0.214323,
6.27,1.56282,0.114415,-0.200435,1.66694,-0.078454,0.319917,1.66593,0.279581,0.305747,1.64568,0.343849,0.060232,1.45207,0.364735,-0.214309,
6.3,1.56285,0.114423,-0.200428,1.66692,-0.0784812,0.319922,1.66603,0.279521,0.305778,1.64569,0.343781,0.0601681,1.45168,0.363533,-0.213877,
6.33,1.56297,0.114406,-0.200408,1.66693,-0.0785342,0.319981,1.66618,0.279487,0.305794,1.6458,0.343608,0.0599572,1.45233,0.363399,-0.214349,
6.36,1.56306,0.114445,-0.200407,1.66693,-0.078544,0.319981,1.66625,0.279467,0.305767,1.64599,0.343553,0.0599079,1.45246,0.364212,-0.214709,
6.39,1.56318,0.114503,-0.200449,1.6673,-0.0782575,0.319701,1.66639,0.279426,0.305792,1.64628,0.343506,0.0598962,1.45298,0.364927,-0.214492,
6.42,1.56322,0.1145,-0.200448,1.66728,-0.078303,0.319715,1.66643,0.27938,0.305782,1.64642,0.343505,0.0598168,1.45293,0.364799,-0.214468,
6.45,1.56325,0.114521,-0.200458,1.66724,-0.0783574,0.319707,1.66648,0.279362,0.305785,1.64656,0.343474,0.0597031,1.45356,0.364785,-0.214301,
6.48,1.56348,0.114614,-0.200452,1.66785,-0.0781505,0.319465,1.66744,0.279838,0.305717,1.64675,0.343476,0.0596581,1.45503,0.364897,-0.214914,
6.51,1.5637,0.114654,-0.200471,1.66779,-0.0782312,0.319472,1.66749,0.279767,0.305722,1.64692,0.343475,0.0595662,1.45483,0.365001,-0.215026,
6.54,1.56386,0.114702,-0.200457,1.66774,-0.0782774,0.319518,1.66756,0.27976,0.305727,1.64723,0.343516,0.0594592,1.45598,0.36486,-0.215629,
6.57,1.56398,0.114743,-0.200468,1.66771,-0.0782931,0.319521,1.66759,0.279731,0.305734,1.64747,0.34353,0.0594849,1.45655,0.364617,-0.215404,
6.6,1.5642,0.114829,-0.200426,1.66807,-0.0780413,0.319306,1.66849,0.280244,0.305818,1.64784,0.34357,0.0587851,1.45752,0.36455,-0.216043,
6.63,1.56427,0.114866,-0.200428,1.66794,-0.0782026,0.319272,1.66851,0.280152,0.305805,1.64803,0.343585,0.0586932,1.45618,0.363899,-0.215976,
6.66,1.56436,0.114921,-0.200426,1.66791,-0.0782677,0.319301,1.66899,0.279778,0.305948,1.64819,0.343608,0.0586068,1.45684,0.364411,-0.216055,
6.69,1.56444,0.114952,-0.200442,1.66841,-0.0777257,0.319323,1.66917,0.279818,0.305819,1.6484,0.343596,0.0584288,1.4558,0.364038,-0.215529,
6.72,1.56455,0.114976,-0.200431,1.66832,-0.0778762,0.319398,1.66924,0.279299,0.305854,1.64854,0.343581,0.0584219,1.45545,0.364369,-0.215175,
6.75,1.56458,0.115012,-0.200448,1.66872,-0.0776975,0.319274,1.66933,0.279175,0.305825,1.64859,0.343588,0.0584948,1.45516,0.364282,-0.214859,
6.78,1.56467,0.115022,-0.200443,1.66954,-0.0777151,0.319256,1.66942,0.278985,0.305806,1.64864,0.343583,0.0585158,1.45471,0.364232,-0.214875,
6.81,1.56467,0.115025,-0.200449,1.66966,-0.0776342,0.319119,1.6694,0.278892,0.305809,1.64864,0.34358,0.0585187,1.4537,0.363499,-0.214679,
6.84,1.56474,0.115034,-0.200452,1.66978,-0.0776441,0.319088,1.66912,0.278552,0.305836,1.64877,0.343548,0.0586014,1.4537,0.363914,-0.214085,
6.87,1.56479,0.115022,-0.200456,1.67043,-0.0775912,0.319029,1.66909,0.278549,0.305833,1.64895,0.343544,0.0586718,1.45416,0.364539,-0.214248,
6.9,1.56494,0.115065,-0.200509,1.67055,-0.0774628,0.319032,1.66907,0.278542,0.305834,1.6491,0.343568,0.0586997,1.45471,0.365211,-0.213932,
6.93,1.56506,0.11504,-0.200506,1.6701,-0.0778687,0.319216,1.66928,0.278765,0.305776,1.64939,0.343653,0.0588329,1.45506,0.365697,-0.214191,
6.96,1.56519,0.11504,-0.200517,1.66996,-0.0778758,0.319257,1.66969,0.279341,0.30556,1.64982,0.343776,0.0589361,1.45615,0.366675,-0.214302,
6.99,1.56529,0.115062,-0.200524,1.66981,-0.0780134,0.319297,1.66967,0.279328,0.305558,1.65017,0.343885,0.0591568,1.45665,0.367636,-0.214429,
7.02,1.56551,0.115053,-0.200626,1.67013,-0.0778551,0.319265,1.66956,0.279236,0.305538,1.65057,0.343986,0.0594036,1.45672,0.36739,-0.214591,
7.05,1.56569,0.115056,-0.200653,1.66991,-0.0779944,0.319347,1.66955,0.279224,0.305544,1.65076,0.343985,0.0593893,1.45668,0.367639,-0.214769,
7.08,1.56586,0.115082,-0.200689,1.66953,-0.078313,0.319426,1.66955,0.279211,0.305553,1.65121,0.344066,0.0594839,1.45638,0.366944,-0.214514,
7.11,1.56595,0.115087,-0.200731,1.66979,-0.0781315,0.319198,1.66955,0.27919,0.305559,1.65133,0.344074,0.059499,1.45655,0.367749,-0.214625,
7.14,1.56606,0.115086,-0.200734,1.6697,-0.0782306,0.319262,1.67,0.279469,0.305374,1.65155,0.344134,0.0594744,1.45667,0.367466,-0.214606,
7.17,1.56613,0.115107,-0.200732,1.66953,-0.0783425,0.319326,1.66999,0.279444,0.305386,1.65175,0.344155,0.0595437,1.45614,0.36749,-0.214961,
7.2,1.56622,0.115107,-0.200831,1.66946,-0.0783543,0.319208,1.67,0.279063,0.305372,1.6521,0.34418,0.0594685,1.45629,0.367799,-0.214937,
7.23,1.56637,0.115116,-0.200835,1.66936,-0.0784457,0.319264,1.6706,0.279534,0.305176,1.65235,0.344216,0.0594517,1.45752,0.368274,-0.215439,
7.26,1.56639,0.115112,-0.200842,1.66928,-0.078476,0.319312,1.67043,0.279416,0.30513,1.6524,0.344205,0.0593603,1.45706,0.367312,-0.215406,
7.29,1.56646,0.115067,-0.20087,1.66972,-0.0783529,0.319111,1.67033,0.279343,0.305109,1.65247,0.344172,0.0593649,1.45785,0.366531,-0.215731,
7.32,1.56648,0.115066,-0.20087,1.66964,-0.0784321,0.319161,1.67101,0.27968,0.304978,1.65257,0.34421,0.0593221,1.45773,0.366541,-0.215884,
7.35,1.56655,0.115073,-0.200897,1.67004,-0.078425,0.319068,1.67123,0.279711,0.304924,1.65271,0.344136,0.0593717,1.45743,0.366579,-0.21605,
7.38,1.56655,0.115048,-0.200912,1.66976,-0.0786515,0.319081,1.67101,0.279506,0.304942,1.65279,0.344011,0.0595224,1.4568,0.365914,-0.215607,
7.41,1.56655,0.115043,-0.200912,1.66964,-0.0787241,0.319103,1.6709,0.279388,0.304943,1.65278,0.343949,0.0594209,1.45678,0.36633,-0.215644,
7.44,1.56657,0.115045,-0.200915,1.66994,-0.07867,0.318882,1.67115,0.279066,0.30498,1.65281,0.3439,0.0593599,1.45766,0.366055,-0.215843,
7.47,1.56656,0.115037,-0.200926,1.6696,-0.0788661,0.318919,1.67126,0.278961,0.30487,1.65272,0.343753,0.058877,1.45775,0.36579,-0.215655,
7.5,1.56657,0.115016,-0.200937,1.6695,-0.0789301,0.31896,1.67121,0.278927,0.304857,1.65272,0.343627,0.0583997,1.45791,0.365842,-0.215834,
7.53,1.56656,0.115019,-0.200938,1.66971,-0.0788775,0.318825,1.67113,0.278859,0.304862,1.65271,0.34347,0.0579657,1.45758,0.365234,-0.215836,
7.56,1.56657,0.115011,-0.200932,1.66977,-0.0789287,0.318713,1.67168,0.279002,0.304736,1.65303,0.343185,0.0579061,1.45837,0.364159,-0.216337,
7.59,1.56655,0.114974,-0.200929,1.66986,-0.0787722,0.318617,1.67158,0.278968,0.30472,1.65318,0.342793,0.0571522,1.45901,0.363817,-0.216121,
7.62,1.56655,0.11495,-0.200925,1.66967,-0.078891,0.318703,1.67152,0.27894,0.304711,1.65327,0.342707,0.0569793,1.45853,0.363795,-0.216371,
7.65,1.56655,0.114891,-0.200915,1.66938,-0.0789907,0.318869,1.67139,0.278925,0.304682,1.65319,0.342551,0.0564778,1.45865,0.363047,-0.216721,
7.68,1.56653,0.114828,-0.200889,1.66915,-0.0791,0.318958,1.67133,0.278918,0.304671,1.65323,0.342427,0.0563987,1.45828,0.362475,-0.21641,
7.71,1.56654,0.114807,-0.200892,1.66905,-0.0791563,0.319011,1.67162,0.279015,0.304492,1.65318,0.342306,0.0560719,1.45896,0.362534,-0.216085,
7.74,1.5665,0.114768,-0.200875,1.66918,-0.079023,0.318933,1.67186,0.279245,0.304336,1.65322,0.342206,0.0558888,1.45845,0.362269,-0.216094,
7.77,1.56649,0.114758,-0.200871,1.66911,-0.0790845,0.318996,1.67174,0.279197,0.304323,1.65323,0.342161,0.0558908,1.4591,0.362329,-0.216384,
7.8,1.56644,0.114731,-0.200879,1.66899,-0.0790109,0.318976,1.67183,0.279285,0.304115,1.65323,0.342051,0.05593,1.45859,0.361339,-0.216585,
7.83,1.56643,0.114722,-0.200883,1.66919,-0.0788644,0.318789,1.67175,0.279243,0.304135,1.65319,0.341983,0.0555969,1.45934,0.361576,-0.21646,
7.86,1.56634,0.114659,-0.20085,1.66889,-0.0789894,0.318945,1.67182,0.27927,0.304018,1.65304,0.341826,0.0551194,1.45869,0.361751,-0.216624,
7.89,1.56624,0.114577,-0.200802,1.66873,-0.0790792,0.319071,1.67159,0.279191,0.30405,1.65302,0.34179,0.0551045,1.45832,0.361796,-0.216473,
7.92,1.56621,0.114568,-0.200782,1.66868,-0.079161,0.319073,1.67153,0.279169,0.30407,1.65299,0.341766,0.0548196,1.45897,0.362431,-0.216999,
7.95,1.56615,0.114526,-0.200773,1.6689,-0.0789752,0.318993,1.67142,0.279118,0.304111,1.6529,0.341709,0.0545939,1.4582,0.362294,-0.216396,
7.98,1.56614,0.114518,-0.200763,1.66882,-0.0790099,0.319058,1.67137,0.27909,0.304133,1.65294,0.341686,0.0544863,1.45858,0.362531,-0.216448,
8.01,1.56606,0.114493,-0.200761,1.66891,-0.0787987,0.319089,1.67116,0.279007,0.304199,1.65284,0.341645,0.0546086,1.45726,0.361563,-0.215921,
8.04,1.566,0.114479,-0.200765,1.6691,-0.0786772,0.318943,1.67124,0.279045,0.304134,1.65279,0.341566,0.0546712,1.45689,0.361726,-0.216053,
8.07,1.56591,0.114451,-0.200809,1.66878,-0.0787671,0.319002,1.67096,0.278932,0.304204,1.65264,0.341512,0.0547054,1.45732,0.362005,-0.216764,
8.1,1.56591,0.114452,-0.200814,1.66871,-0.0787934,0.319048,1.67082,0.278856,0.304205,1.65261,0.341528,0.0546602,1.45763,0.361944,-0.21637,
8.13,1.56589,0.114452,-0.200811,1.66888,-0.0784123,0.318914,1.6708,0.278852,0.304222,1.65261,0.341509,0.0548535,1.45705,0.362272,-0.216532,
8.16,1.56586,0.114443,-0.200811,1.66915,-0.0780523,0.318935,1.67066,0.278818,0.304242,1.65265,0.341605,0.0550044,1.45804,0.363207,-0.216758,
8.19,1.56586,0.114443,-0.200811,1.66903,-0.0781691,0.31896,1.6706,0.27879,0.304236,1.65269,0.341702,0.055018,1.45847,0.363815,-0.217167,
8.22,1.56589,0.114458,-0.200835,1.66979,-0.0775752,0.318665,1.67124,0.279236,0.304126,1.65281,0.341906,0.0554037,1.45869,0.364604,-0.217141,
8.25,1.56589,0.114454,-0.200835,1.66953,-0.077781,0.318862,1.67197,0.279594,0.303812,1.65291,0.342068,0.055802,1.45804,0.364108,-0.216913,
8.28,1.56589,0.114458,-0.200838,1.66986,-0.0776558,0.318817,1.67178,0.279538,0.303837,1.65284,0.342163,0.0559195,1.45721,0.364016,-0.216752,
8.31,1.56589,0.114469,-0.200849,1.66945,-0.0779313,0.318967,1.67147,0.279394,0.303913,1.65278,0.342248,0.056065,1.45653,0.364142,-0.215806,
8.34,1.56589,0.114479,-0.200854,1.66975,-0.0775582,0.31883,1.67175,0.279598,0.303841,1.65277,0.342267,0.0560716,1.45651,0.36433,-0.216303,
8.37,1.56594,0.114493,-0.200864,1.67008,-0.0776336,0.318881,1.67207,0.279798,0.303817,1.65281,0.342372,0.0562935,1.45667,0.364771,-0.216451,
8.4,1.56597,0.114486,-0.200876,1.66992,-0.0777308,0.318977,1.67195,0.27972,0.303906,1.65294,0.342466,0.0564893,1.45692,0.365055,-0.215965,
8.43,1.56603,0.114494,-0.200896,1.66962,-0.0780596,0.319103,1.67216,0.279846,0.303943,1.65306,0.342577,0.0566533,1.45665,0.365675,-0.216015,
8.46,1.56603,0.114489,-0.2009,1.66946,-0.078263,0.319242,1.67183,0.279682,0.303999,1.65305,0.342672,0.0568842,1.4565,0.365784,-0.2162,
8.49,1.56614,0.1145,-0.200942,1.66942,-0.0783228,0.319301,1.67179,0.279653,0.304019,1.65308,0.342764,0.0569255,1.45723,0.366878,-0.215799,
8.52,1.56617,0.114491,-0.200966,1.6693,-0.0785037,0.319349,1.67153,0.279487,0.304094,1.65316,0.34282,0.0570082,1.45625,0.367096,-0.215754,
8.55,1.56623,0.114489,-0.200984,1.66925,-0.07864,0.319392,1.67199,0.279693,0.30396,1.65332,0.342859,0.0573195,1.45632,0.367134,-0.215602,
8.58,1.56624,0.114489,-0.20099,1.66921,-0.0786691,0.319426,1.67188,0.279597,0.303994,1.65337,0.342882,0.05737,1.45677,0.367167,-0.215809,
8.61,1.56637,0.114523,-0.201067,1.67,-0.0785298,0.319118,1.67204,0.279665,0.303903,1.6535,0.342997,0.0574122,1.45696,0.367097,-0.216005,
8.64,1.56649,0.114529,-0.201107,1.66979,-0.078639,0.319154,1.67194,0.279574,0.303948,1.65368,0.343082,0.0573929,1.4573,0.367038,-0.216066,
8.67,1.56656,0.114535,-0.201139,1.66965,-0.0786776,0.319166,1.67189,0.279549,0.303961,1.65371,0.343119,0.0573673,1.45757,0.366721,-0.216169,
8.7,1.56663,0.114539,-0.201149,1.66955,-0.0787639,0.319175,1.67329,0.280119,0.303715,1.65386,0.343165,0.0574027,1.45793,0.366676,-0.216949,
8.73,1.56674,0.114523,-0.201174,1.66953,-0.0788091,0.319183,1.67308,0.279997,0.303778,1.65409,0.343171,0.0572757,1.45911,0.365739,-0.21715,
8.76,1.56693,0.114522,-0.201166,1.67082,-0.0784553,0.318963,1.67294,0.279903,0.303792,1.65505,0.342957,0.056995,1.46024,0.365454,-0.217254,
8.79,1.5671,0.114537,-0.201195,1.67076,-0.0784675,0.318959,1.67291,0.279864,0.303805,1.6553,0.3429,0.0570748,1.46097,0.365463,-0.217675,
8.82,1.56718,0.114562,-0.201206,1.67152,-0.0780982,0.318599,1.67398,0.280369,0.303402,1.65554,0.342825,0.0565463,1.46062,0.365216,-0.217701,
8.85,1.56733,0.114581,-0.20125,1.67168,-0.077885,0.318455,1.67435,0.280547,0.303224,1.65603,0.342791,0.0559569,1.46108,0.365156,-0.217637,
8.88,1.56754,0.11464,-0.201323,1.67136,-0.078137,0.318462,1.67483,0.280598,0.303177,1.65647,0.342775,0.0555751,1.46175,0.365589,-0.217772,
8.91,1.56767,0.114647,-0.201324,1.67127,-0.0781693,0.318528,1.67535,0.280698,0.303002,1.65658,0.342746,0.0556441,1.46198,0.365501,-0.217573,
8.94,1.56788,0.114654,-0.201368,1.67112,-0.0782695,0.318583,1.67586,0.280832,0.30286,1.65679,0.342713,0.0551968,1.46177,0.365249,-0.218213,
8.97,1.56816,0.114632,-0.201387,1.67367,-0.0776952,0.318534,1.6755,0.280602,0.303042,1.65738,0.342669,0.0544794,1.46354,0.364939,-0.218014,
9,1.56827,0.11467,-0.201428,1.67424,-0.0774436,0.318142,1.67636,0.280977,0.302791,1.65767,0.342648,0.0541615,1.46338,0.364196,-0.217848,
9.03,1.56839,0.114684,-0.201483,1.67484,-0.0772411,0.317926,1.67591,0.280755,0.302893,1.6579,0.342643,0.0542091,1.46354,0.364256,-0.218226,
9.06,1.56846,0.114688,-0.201475,1.67455,-0.0774624,0.318061,1.67692,0.281172,0.302646,1.65805,0.34263,0.0542999,1.46318,0.363597,-0.218156,
9.09,1.56866,0.114698,-0.201484,1.67415,-0.0776456,0.318186,1.67844,0.281815,0.302239,1.6584,0.342648,0.0544071,1.46352,0.363656,-0.218157,
9.12,1.56872,0.1147,-0.201526,1.6739,-0.077833,0.318188,1.67776,0.281494,0.302216,1.65858,0.342652,0.0540603,1.46412,0.363613,-0.21827,
9.15,1.56891,0.11472,-0.201591,1.67347,-0.0779123,0.318224,1.67727,0.281288,0.302409,1.65887,0.342752,0.0539251,1.46417,0.364495,-0.21887,
9.18,1.56901,0.1147,-0.201634,1.67339,-0.0779385,0.318262,1.677,0.281145,0.30244,1.65901,0.342748,0.0539134,1.46412,0.363957,-0.218744,
9.21,1.56911,0.114697,-0.201635,1.67334,-0.07797,0.318298,1.67843,0.281972,0.301786,1.65913,0.342783,0.0539026,1.46439,0.364072,-0.218855,
9.24,1.56934,0.114677,-0.201731,1.67328,-0.0780034,0.318306,1.67757,0.281526,0.301902,1.65945,0.342843,0.0538524,1.46577,0.364165,-0.218719,
9.27,1.56952,0.114707,-0.201821,1.67321,-0.0780418,0.318336,1.67713,0.281291,0.302008,1.65971,0.342917,0.0534914,1.46531,0.363943,-0.219189,
9.3,1.56968,0.11472,-0.201848,1.67317,-0.0780689,0.318351,1.67699,0.281188,0.302062,1.65988,0.342949,0.0535822,1.46558,0.363914,-0.218849,
9.33,1.56977,0.114761,-0.201854,1.67315,-0.0781073,0.318347,1.67688,0.281122,0.302114,1.66002,0.342948,0.0536383,1.4656,0.364302,-0.218873,
9.36,1.56986,0.114792,-0.201894,1.67302,-0.0781768,0.318331,1.67664,0.280982,0.302179,1.66007,0.342964,0.053679,1.46515,0.364266,-0.218595,
9.39,1.56998,0.114836,-0.201921,1.67298,-0.0782431,0.318338,1.67643,0.28081,0.302234,1.66048,0.342989,0.0533599,1.46573,0.364888,-0.21879,
9.42,1.57001,0.114843,-0.201928,1.67299,-0.0783269,0.318312,1.67633,0.280742,0.302243,1.66059,0.343,0.0534809,1.46577,0.364841,-0.21874,
9.45,1.57011,0.114861,-0.201958,1.67295,-0.0783704,0.318321,1.67619,0.280654,0.302259,1.6609,0.343021,0.0535585,1.46612,0.365132,-0.219151,
9.48,1.57023,0.114907,-0.201982,1.67291,-0.0784187,0.318345,1.67602,0.280521,0.302298,1.66122,0.343077,0.0534069,1.46618,0.365378,-0.219077,
9.51,1.57048,0.114976,-0.202009,1.67524,-0.0774857,0.317816,1.67838,0.281287,0.301718,1.66174,0.343188,0.0532183,1.46748,0.365829,-0.21936,
