10,0.843889,0.747493
10,0.836104,0.761226
10,0.828777,0.775613
10,0.823081,0.788953
10,0.818105,0.801634
10,0.817141,0.812226
10,0.818584,0.822053
10,0.81676,0.82838
10,0.815224,0.838007
10,0.811679,0.84323
10,0.807633,0.844791
10,0.805478,0.853086
10,0.798342,0.860348
10,0.790612,0.867871
10,0.783553,0.882431
10,0.774661,0.894939
10,0.768257,0.901561
10,0.76171,0.908662
10,0.754757,0.919826
10,0.746224,0.929565
10,0.732405,0.935699
10,0.720001,0.940417
10,0.714555,0.944951
10,0.70841,0.951331
10,0.695701,0.955599
10,0.689745,0.960476
10,0.69072,0.969379
10,0.680918,0.977306
10,0.670373,0.982254
10,0.663156,0.985512
10,0.651359,0.985796
10,0.643667,0.991531
10,0.636285,0.997402
10,0.627308,0.996084
10,0.629187,0.99355
10,0.635764,0.994347
10,0.633956,0.999097
10,0.630406,1.00158
10,0.627334,1.0026
10,0.625663,1.00216
10,0.630358,1.0027
10,0.639812,1.00666
10,0.644644,1.00836
10,0.64772,1.00484
10,0.654377,1.00298
10,0.659661,1.00003
10,0.661176,0.997239
10,0.662166,1.00173
10,0.665247,1.00877
10,0.666707,1.01338
10,0.667504,1.01365
10,0.667067,1.01426
10,0.665321,1.01003
10,0.662963,1.00422
10,0.660729,1.00035
10,0.663311,0.995972
10,0.665736,0.997929
10,0.664641,0.999424
10,0.663841,0.996128
10,0.663289,0.994538
10,0.660614,0.997536
10,0.657105,1.00018
10,0.655713,1.00157
10,0.655706,1.00265
10,0.654801,1.00425
10,0.653419,1.00618
10,0.654567,1.00965
10,0.654388,1.01753
10,0.65495,1.02296
10,0.656531,1.02248
10,0.656245,1.02398
10,0.656178,1.02735
10,0.654526,1.02742
10,0.651426,1.03161
10,0.65318,1.04185
10,0.657904,1.05417
10,0.661378,1.05914
10,0.665135,1.05999
10,0.667692,1.0612
10,0.665943,1.05765
10,0.662429,1.05629
10,0.661331,1.05726
10,0.664092,1.05823
10,0.669339,1.05768
10,0.675979,1.05735
10,0.684537,1.05909
10,0.691362,1.05839
10,0.692619,1.05347
10,0.690248,1.05014
10,0.68867,1.05052
10,0.695703,1.04767
10,0.707037,1.04406
10,0.713159,1.04184
10,0.720174,1.04039
10,0.726797,1.03619
10,0.731668,1.03113
10,0.73802,1.02402
10,0.741429,1.01402
10,0.746485,1.00933
10,0.755405,1.00918
10,0.764306,1.0092
10,0.769737,1.01013
10,0.774714,1.01052
10,0.782118,1.00322
10,0.788876,0.990002
10,0.798911,0.981296
10,0.807292,0.977994
10,0.81542,0.976048
10,0.825752,0.976354
10,0.836354,0.977453
10,0.845002,0.975248
10,0.853005,0.971113
10,0.859049,0.967844
10,0.862437,0.966197
10,0.864387,0.970513
10,0.867278,0.971508
10,0.874861,0.968377
10,0.887431,0.969448
10,0.902211,0.969032
10,0.912938,0.971776
10,0.926752,0.980243
10,0.943028,0.985768
10,0.957199,0.985128
10,0.971636,0.982153
10,0.990512,0.982339
10,1.00938,0.980807
10,1.019,0.981954
10,1.02911,0.98568
10,1.04973,0.989227
10,1.07175,0.990889
10,1.0882,0.98872
10,1.09939,0.990333
10,1.11424,0.992348
10,1.13383,0.998655
10,1.14551,1.00579
10,1.15479,1.00409
10,1.16889,1.00119
10,1.18346,0.996465
10,1.1965,0.98937
10,1.21159,0.989101
10,1.23001,0.993712
10,1.24668,0.997597
10,1.2633,1.00317
10,1.27756,1.00409
10,1.28863,0.994003
10,1.30249,0.978989
10,1.32393,0.968751
10,1.34322,0.959676
10,1.35804,0.952964
10,1.37291,0.944165
10,1.3851,0.92785
10,1.40051,0.91014
10,1.42097,0.892947
10,1.43956,0.877757
10,1.45666,0.863935
10,1.472,0.85174
10,1.4841,0.839423
10,1.49617,0.82993
10,1.50741,0.824558
10,1.52349,0.814488
10,1.53916,0.800726
10,1.55338,0.791611
10,1.57191,0.782501
10,1.59474,0.768837
10,1.61755,0.753224
10,1.63363,0.738625
10,1.64741,0.724019
10,1.66046,0.70757
10,1.67172,0.695737
10,1.67694,0.689312
10,1.68097,0.679985
10,1.68733,0.673037
10,1.69546,0.668161
10,1.70126,0.666853
10,1.70077,0.666353
10,1.70255,0.660893
10,1.70515,0.657967
10,1.71057,0.653646
10,1.72369,0.648981
10,1.7323,0.646449
10,1.7361,0.641797
10,1.73881,0.63851
10,1.73954,0.639283
10,1.74686,0.641356
10,1.75501,0.63952
10,1.76084,0.638044
10,1.76899,0.638168
10,1.77482,0.63412
10,1.77727,0.628994
10,1.77916,0.624892
10,1.78071,0.624537
10,1.78132,0.623161
10,1.78128,0.619479
10,1.78109,0.617614
10,1.77958,0.613873
10,1.77696,0.60568
10,1.77539,0.604443
10,1.77475,0.608254
10,1.77318,0.604408
10,1.77349,0.596404
10,1.77392,0.592124
10,1.77264,0.590955
10,1.76849,0.586783
10,1.7644,0.576457
10,1.76281,0.564616
10,1.75765,0.550921
10,1.74998,0.53372
10,1.74539,0.51956
10,1.74155,0.510775
10,1.73682,0.499897
10,1.735,0.485834
10,1.73475,0.470804
10,1.73288,0.453639
10,1.72499,0.442683
10,1.71412,0.434138
10,1.70643,0.424686
10,1.69786,0.414653
10,1.69004,0.400873
10,1.68182,0.385138
10,1.67359,0.370891
10,1.66821,0.356339
10,1.66243,0.341234
10,1.65266,0.331579
10,1.63821,0.323062
10,1.62575,0.310011
10,1.61566,0.295018
10,1.60114,0.281612
10,1.58166,0.276237
10,1.56349,0.278083
10,1.54561,0.275189
10,1.52734,0.261695
10,1.51179,0.248753
10,1.49586,0.238849
10,1.47719,0.225987
10,1.45718,0.212306
10,1.43826,0.196799
10,1.41695,0.183791
10,1.39245,0.176225
10,1.37098,0.168131
10,1.35218,0.159157
10,1.33785,0.151482
10,1.32747,0.146267
10,1.31163,0.137761
10,1.29581,0.127119
10,1.28374,0.11918
10,1.27572,0.112677
10,1.26652,0.110392
10,1.25312,0.110627
10,1.24365,0.106702
10,1.23694,0.104125
10,1.22852,0.106179
10,1.21516,0.106344
10,1.20092,0.102245
10,1.18734,0.0993213
10,1.17502,0.0973894
10,1.15852,0.0936237
10,1.13714,0.0888747
10,1.12331,0.080042
10,1.11144,0.0729236
10,1.09568,0.0700969
10,1.08468,0.0688306
10,1.07466,0.0646351
10,1.06078,0.0564879
10,1.05089,0.0544044
10,1.04774,0.0575844
10,1.04351,0.0638539
10,1.03701,0.0744787
10,1.0294,0.0800728
10,1.01913,0.0845334
10,1.01127,0.0927022
10,1.00678,0.102769
10,1.00237,0.117128
10,0.996946,0.128764
10,0.988825,0.138607
10,0.980224,0.144875
10,0.972656,0.150493
10,0.96577,0.164837
10,0.95564,0.177049
10,0.944676,0.18929
10,0.94148,0.207128
10,0.93779,0.222732
10,0.931799,0.235366
10,0.928253,0.245344
10,0.923704,0.253187
10,0.917415,0.263516
10,0.910894,0.274458
10,0.901797,0.284456
10,0.893009,0.292885
10,0.891309,0.299699
10,0.88981,0.303919
10,0.885489,0.309004
10,0.883817,0.317224
10,0.878929,0.322627
10,0.86999,0.322793
10,0.867451,0.325976
10,0.864014,0.335846
10,0.855403,0.340993
10,0.849775,0.343548
10,0.845537,0.347111
10,0.842132,0.349442
10,0.840687,0.353705
10,0.838425,0.356431
10,0.839279,0.357346
10,0.839092,0.355127
10,0.833724,0.3503
10,0.829505,0.347708
10,0.823722,0.34531
10,0.825992,0.341904
10,0.831028,0.334961
10,0.831236,0.329659
10,0.83476,0.330407
10,0.837834,0.328856
10,0.836467,0.326167
10,0.837661,0.319001
10,0.838137,0.306651
10,0.840101,0.293276
10,0.846552,0.279876
10,0.851691,0.269183
10,0.860259,0.258333
10,0.872003,0.245863
10,0.880807,0.233475
10,0.886966,0.223609
10,0.893305,0.216037
10,0.905676,0.20673
10,0.918636,0.194579
10,0.92607,0.179416
10,0.938704,0.161707
10,0.951999,0.150194
10,0.95891,0.1455
10,0.968958,0.139773
10,0.985036,0.13214
10,0.998941,0.123969
10,1.01225,0.11554
10,1.02752,0.108656
10,1.0434,0.107295
10,1.05818,0.111512
10,1.07471,0.116898
10,1.09017,0.12025
10,1.10599,0.123507
10,1.12576,0.130307
10,1.14535,0.139755
10,1.16209,0.14914
10,1.17924,0.156034
10,1.1991,0.165126
10,1.21907,0.17663
10,1.23365,0.191892
10,1.24636,0.207218
10,1.26133,0.220242
10,1.27314,0.231863
10,1.28773,0.244756
10,1.30424,0.255821
10,1.32133,0.258504
10,1.33946,0.264664
10,1.35548,0.278139
10,1.37379,0.294754
10,1.39004,0.303535
10,1.4041,0.308703
10,1.42261,0.317401
10,1.4383,0.330295
10,1.45205,0.353456
10,1.46913,0.380528
10,1.48583,0.399523
10,1.50047,0.405505
10,1.51863,0.414117
10,1.54003,0.43067
10,1.55401,0.444572
10,1.5633,0.460143
10,1.57363,0.475329
10,1.5851,0.485358
10,1.59526,0.492489
10,1.60637,0.498402
10,1.61796,0.504127
10,1.62448,0.506185
10,1.63171,0.508351
10,1.63899,0.516228
10,1.64109,0.530463
10,1.63992,0.542395
10,1.63931,0.552286
10,1.64796,0.564813
10,1.65846,0.578614
10,1.66786,0.59609
10,1.67591,0.615482
10,1.67813,0.633524
10,1.68582,0.650557
10,1.69497,0.663714
10,1.69585,0.674614
10,1.69425,0.688569
10,1.69622,0.70098
10,1.69754,0.712094
10,1.69949,0.721287
10,1.69899,0.727459
10,1.69658,0.732039
10,1.69453,0.736546
10,1.69154,0.746241
10,1.6926,0.754697
10,1.6939,0.758286
10,1.69461,0.762512
10,1.69543,0.765432
10,1.69354,0.770576
10,1.69413,0.780789
10,1.69518,0.792608
10,1.69337,0.805371
10,1.6937,0.815291
10,1.69448,0.820468
10,1.69283,0.825101
10,1.69344,0.83413
10,1.69471,0.84891
10,1.69556,0.863876
10,1.69851,0.873493
10,1.69975,0.877174
10,1.70268,0.878047
10,1.70423,0.875517
10,1.70354,0.869492
10,1.705,0.87102
10,1.70478,0.876766
10,1.70442,0.874153
10,1.70281,0.871709
10,1.69866,0.876422
10,1.69721,0.875507
10,1.69483,0.868169
10,1.6928,0.863536
10,1.68716,0.858161
10,1.67986,0.853415
10,1.67482,0.851259
10,1.6703,0.848574
10,1.66902,0.844082
10,1.67311,0.842156
10,1.6749,0.843756
10,1.66688,0.841768
10,1.66012,0.841624
10,1.66039,0.840878
10,1.66085,0.83927
10,1.65824,0.836217
10,1.65694,0.831287
10,1.65794,0.833598
10,1.65993,0.835104
10,1.66064,0.835923
10,1.65871,0.838661
10,1.65667,0.838735
10,1.65639,0.839543
10,1.65844,0.844541
10,1.66311,0.84646
10,1.66394,0.845539
10,1.66227,0.844986
10,1.66069,0.844888
10,1.6566,0.843411
10,1.65404,0.845094
10,1.65437,0.853517
10,1.65688,0.865113
10,1.65826,0.871988
10,1.65754,0.870421
10,1.65393,0.866821
10,1.64915,0.860145
10,1.64695,0.854084
10,1.64464,0.84992
10,1.64266,0.844709
10,1.64395,0.848357
10,1.6448,0.853837
10,1.64055,0.849874
10,1.63647,0.847907
10,1.63647,0.845723
10,1.63784,0.844566
10,1.63871,0.84786
10,1.63832,0.855993
10,1.63761,0.860785
10,1.63828,0.862223
10,1.63673,0.863026
10,1.63324,0.856872
10,1.63649,0.854275
10,1.64157,0.85572
10,1.63851,0.857337
10,1.63394,0.858658
10,1.63337,0.857655
10,1.63545,0.855468
10,1.63401,0.854727
10,1.63175,0.85689
10,1.63277,0.857204
10,1.63097,0.85434
10,1.62647,0.857202
10,1.62719,0.865184
10,1.63145,0.864701
10,1.63459,0.861884
10,1.63313,0.863302
10,1.63194,0.865395
10,1.6386,0.865068
10,1.64291,0.862579
10,1.64139,0.862712
10,1.64041,0.858847
10,1.6426,0.850603
10,1.64588,0.844062
10,1.64567,0.84518
10,1.64749,0.85292
10,1.6496,0.853517
10,1.65213,0.852495
10,1.65562,0.85672
10,1.6533,0.856384
10,1.65258,0.85292
10,1.65433,0.847486
10,1.65393,0.842178
10,1.65253,0.839202
10,1.65064,0.838748
10,1.65109,0.836615
10,1.65145,0.832025
10,1.64578,0.830021
10,1.64382,0.828262
10,1.64684,0.830006
10,1.64886,0.832865
10,1.64864,0.834545
10,1.64901,0.84282
10,1.65159,0.844495
10,1.65075,0.835315
10,1.64408,0.828011
10,1.638,0.828541
10,1.6341,0.828228
10,1.63262,0.823482
10,1.63049,0.823703
10,1.62312,0.821817
10,1.6177,0.819037
10,1.61616,0.816837
10,1.61352,0.813246
10,1.61152,0.806535
10,1.60788,0.800179
10,1.60482,0.799157
10,1.6037,0.801554
10,1.59992,0.802134
10,1.59776,0.799511
10,1.59506,0.799717
10,1.59331,0.801109
10,1.59052,0.800757
10,1.58396,0.79831
10,1.58098,0.79758
10,1.58397,0.797664
10,1.58912,0.797424
10,1.59247,0.79853
10,1.59166,0.797735
10,1.59343,0.798532
10,1.599,0.800774
10,1.59971,0.803375
10,1.59723,0.808825
10,1.59711,0.814317
10,1.60053,0.818798
10,1.60191,0.819374
10,1.60181,0.818027
10,1.60329,0.820712
10,1.60762,0.82741
10,1.6118,0.833265
10,1.60826,0.837558
10,1.60286,0.838477
10,1.60083,0.838377
10,1.59992,0.844864
10,1.59943,0.847848
10,1.60095,0.847738
10,1.60048,0.849358
10,1.59762,0.845544
10,1.5989,0.84314
10,1.60237,0.847336
10,1.60438,0.853319
10,1.60529,0.853777
10,1.60769,0.854819
10,1.6113,0.859614
10,1.61518,0.860307
10,1.61951,0.861735
10,1.62537,0.869261
10,1.62767,0.875382
10,1.62184,0.875976
10,1.61737,0.875527
10,1.61626,0.880279
10,1.62024,0.888652
10,1.62809,0.892491
10,1.63471,0.898025
10,1.64207,0.90915
10,1.64626,0.91831
10,1.64392,0.922963
10,1.64182,0.924029
10,1.64438,0.924131
10,1.64663,0.927949
10,1.64583,0.936091
10,1.65042,0.944831
10,1.65833,0.949079
10,1.66431,0.953787
10,1.66789,0.961059
10,1.67064,0.964458
10,1.67433,0.970989
10,1.67491,0.977712
10,1.67564,0.983821
10,1.67692,0.990035
10,1.67885,0.99702
10,1.68017,1.0098
10,1.67942,1.01846
10,1.68032,1.0253
10,1.6892,1.03458
10,1.69501,1.04394
10,1.69285,1.04996
10,1.6925,1.0561
10,1.69546,1.06006
10,1.69987,1.06162
10,1.69949,1.06723
10,1.69802,1.07183
10,1.70148,1.0768
10,1.70366,1.08707
10,1.70068,1.09775
10,1.69907,1.10469
10,1.69986,1.11008
10,1.69619,1.11488
10,1.69403,1.12032
10,1.69254,1.12521
10,1.68686,1.12857
10,1.68135,1.13158
10,1.67866,1.14114
10,1.67542,1.15311
10,1.66944,1.16059
10,1.66653,1.16507
10,1.66698,1.17105
10,1.66746,1.17853
10,1.66866,1.18548
10,1.66836,1.19364
10,1.66367,1.19879
10,1.65992,1.20354
10,1.65988,1.20863
10,1.66262,1.21247
10,1.66374,1.21666
10,1.66543,1.21708
10,1.66475,1.21508
10,1.65547,1.21545
10,1.64879,1.21791
10,1.64396,1.22269
10,1.63998,1.22654
10,1.63828,1.2256
10,1.63463,1.22408
10,1.6347,1.22948
10,1.63812,1.23685
10,1.63907,1.24361
10,1.63674,1.25059
10,1.63147,1.25356
10,1.62325,1.2567
10,1.61512,1.26403
10,1.6135,1.26994
10,1.61806,1.27224
10,1.62015,1.27482
10,1.6184,1.27439
10,1.61435,1.26945
10,1.61531,1.26389
10,1.61814,1.26323
10,1.61552,1.26448
10,1.61198,1.26537
10,1.60982,1.26647
10,1.61035,1.26834
10,1.60925,1.27058
10,1.60817,1.26547
10,1.60703,1.26237
10,1.60231,1.26478
10,1.60214,1.26455
10,1.60351,1.26902
10,1.60215,1.27587
10,1.60045,1.28396
10,1.59752,1.29078
10,1.59667,1.28972
10,1.59976,1.28864
10,1.60264,1.28827
10,1.60619,1.28729
10,1.60565,1.28569
10,1.60269,1.2819
10,1.60911,1.2767
10,1.61894,1.27385
10,1.6225,1.27251
10,1.62352,1.27288
10,1.62202,1.27595
10,1.61591,1.27769
10,1.61537,1.2786
10,1.61494,1.27883
10,1.6106,1.27948
10,1.61159,1.27822
10,1.61372,1.27424
10,1.61272,1.27817
10,1.61202,1.28568
10,1.61328,1.28397
10,1.6177,1.27856
10,1.62337,1.27889
10,1.62424,1.28456
10,1.61922,1.28727
10,1.61607,1.28181
10,1.61532,1.27971
10,1.61388,1.28153
10,1.61545,1.28579
10,1.61844,1.29193
10,1.62073,1.29226
10,1.62176,1.28981
10,1.62212,1.28756
10,1.6254,1.28478
10,1.62846,1.28048
10,1.63049,1.27687
10,1.6297,1.27526
10,1.62677,1.27371
10,1.62509,1.27307
10,1.62296,1.27259
10,1.62096,1.27428
10,1.61951,1.27701
10,1.62189,1.28191
10,1.62461,1.28696
10,1.62706,1.28654
10,1.62892,1.2854
10,1.62726,1.28835
10,1.6273,1.29425
10,1.6288,1.29552
10,1.62911,1.29224
10,1.63115,1.28792
10,1.63449,1.28143
10,1.64003,1.27803
10,1.64544,1.27589
10,1.64555,1.27807
10,1.64874,1.28466
10,1.65488,1.28184
10,1.65896,1.27773
10,1.66252,1.27657
10,1.66099,1.27711
10,1.6615,1.27467
10,1.66576,1.26704
10,1.66554,1.26464
10,1.66456,1.27204
10,1.66347,1.28285
10,1.66325,1.29165
10,1.66299,1.29748
10,1.66149,1.30168
10,1.66026,1.31098
10,1.65542,1.32308
10,1.65267,1.33265
10,1.65319,1.33975
10,1.65064,1.34742
10,1.64957,1.35392
10,1.64825,1.36139
10,1.64534,1.37139
10,1.64493,1.37748
10,1.64905,1.38124
10,1.65243,1.38495
10,1.65121,1.39053
10,1.64889,1.40057
10,1.64388,1.41207
10,1.63776,1.41851
10,1.63146,1.41888
10,1.62799,1.41705
10,1.63095,1.41829
10,1.63376,1.42346
10,1.63376,1.42986
10,1.63514,1.4332
10,1.6396,1.43575
10,1.64235,1.43966
10,1.63827,1.44298
10,1.63361,1.45125
10,1.62885,1.46007
10,1.62724,1.46194
10,1.63114,1.45748
10,1.63696,1.45736
10,1.64476,1.46079
10,1.65011,1.45582
10,1.65124,1.44963
10,1.65072,1.45247
10,1.65002,1.45796
10,1.64819,1.45819
10,1.64675,1.45574
10,1.64727,1.45049
10,1.64997,1.44245
10,1.65136,1.43752
10,1.64919,1.43733
10,1.64833,1.44132
10,1.65187,1.44446
10,1.65593,1.44563
10,1.65443,1.45194
10,1.65104,1.45923
10,1.65254,1.45955
10,1.65275,1.45403
10,1.65433,1.44579
10,1.65971,1.43974
10,1.6608,1.44009
10,1.66297,1.44222
10,1.66605,1.44347
10,1.66502,1.44155
10,1.66682,1.43516
10,1.67052,1.42962
10,1.66925,1.42935
10,1.66821,1.43291
10,1.67062,1.43493
10,1.66938,1.43608
10,1.66832,1.43608
10,1.67022,1.43153
10,1.66951,1.42613
10,1.66614,1.42296
10,1.66514,1.42069
10,1.66508,1.42343
10,1.6655,1.42437
10,1.66746,1.42374
10,1.66632,1.42568
10,1.66323,1.42448
10,1.65552,1.42309
10,1.65073,1.42891
10,1.64533,1.43692
10,1.63802,1.44159
10,1.63979,1.45381
10,1.64158,1.46847
10,1.63523,1.48092
10,1.62754,1.4941
10,1.62593,1.5052
10,1.62145,1.50886
10,1.61213,1.51259
10,1.60217,1.52329
10,1.59203,1.53566
10,1.58317,1.54803
10,1.57474,1.56047
10,1.56514,1.57076
10,1.55686,1.58025
10,1.54909,1.59104
10,1.54094,1.599
10,1.53627,1.60436
10,1.5302,1.61619
10,1.52138,1.6316
10,1.51582,1.64026
10,1.51318,1.64615
10,1.50716,1.65143
10,1.49409,1.65638
10,1.48014,1.66055
10,1.46939,1.65856
10,1.4561,1.65584
10,1.43897,1.65662
10,1.41844,1.65427
10,1.39935,1.65021
10,1.38402,1.64627
10,1.36352,1.6405
10,1.33671,1.64028
10,1.31107,1.63732
10,1.29146,1.62915
10,1.27377,1.62606
10,1.25876,1.62288
10,1.24091,1.61954
10,1.21912,1.61463
10,1.20219,1.6088
10,1.18954,1.60748
10,1.17796,1.607
10,1.16406,1.60205
10,1.14839,1.59634
10,1.13398,1.59435
10,1.11528,1.5915
10,1.09033,1.58751
10,1.06682,1.58166
10,1.04379,1.57418
10,1.02276,1.56601
10,1.00487,1.55777
10,0.991915,1.5499
10,0.981635,1.53901
10,0.96671,1.53064
10,0.948193,1.52356
10,0.926807,1.51458
10,0.911145,1.50586
10,0.904679,1.49932
10,0.890297,1.49786
10,0.873588,1.49359
10,0.861552,1.48544
10,0.849231,1.48284
10,0.836834,1.48337
10,0.821813,1.47977
10,0.811807,1.47652
10,0.805794,1.47768
10,0.797161,1.47573
10,0.788756,1.47037
10,0.77979,1.46728
10,0.769771,1.46667
10,0.756308,1.46614
10,0.744499,1.46525
10,0.738282,1.46372
10,0.733204,1.46114
10,0.728978,1.45892
10,0.725901,1.45946
10,0.719598,1.46519
10,0.707002,1.47113
10,0.699898,1.47279
10,0.699883,1.4745
10,0.698473,1.47501
10,0.694627,1.47647
10,0.689187,1.48351
10,0.687411,1.49149
10,0.688902,1.49616
10,0.687685,1.49624
10,0.688318,1.49798
10,0.69018,1.50358
10,0.686054,1.50411
10,0.677202,1.50172
10,0.670415,1.49468
10,0.669074,1.48992
10,0.669356,1.49315
10,0.671606,1.49759
10,0.67568,1.50197
10,0.67574,1.50357
10,0.673613,1.50333
10,0.671863,1.50329
10,0.670297,1.50795
10,0.67171,1.51041
10,0.675655,1.50701
10,0.677138,1.5039
10,0.677416,1.50129
10,0.676976,1.50017
10,0.675801,1.49887
10,0.673688,1.49662
10,0.669048,1.49459
10,0.669069,1.49155
10,0.674577,1.48731
10,0.6775,1.48499
