Time,Body[x],Body[y],Body[z],Left Shoulder [x],Left Shoulder [y],Left Shoulder [z],Right Shoulder [x],Right Shoulder [y],Right Shoulder [z],Right Elbow [x],Right Elbow [y],Right Elbow [z],Right Hand [x],Right Hand [y],Right Hand [z]
4.77,1.56869,0.0668715,-0.206582,1.64702,-0.1158,0.325339,1.67893,0.241351,0.307538,1.66561,0.312773,0.0657752,1.45999,0.403633,-0.215243,
4.8,1.56861,0.0668702,-0.206614,1.6471,-0.115521,0.325272,1.67875,0.241415,0.307488,1.6656,0.312776,0.0657833,1.46011,0.403,-0.214831,
4.83,1.56842,0.0667854,-0.206605,1.64652,-0.116098,0.32569,1.67819,0.240269,0.307679,1.66552,0.312774,0.0658383,1.46036,0.403438,-0.214137,
4.86,1.56832,0.0667603,-0.206625,1.64561,-0.117222,0.326046,1.67763,0.239132,0.307634,1.66546,0.312781,0.0658107,1.45978,0.402604,-0.214047,
4.89,1.56823,0.0667529,-0.206591,1.64603,-0.116558,0.326067,1.67766,0.239361,0.30779,1.66546,0.312784,0.065817,1.46008,0.403769,-0.214097,
4.92,1.56795,0.0665551,-0.206551,1.64632,-0.116188,0.326056,1.67759,0.239437,0.307823,1.66532,0.312837,0.0658544,1.45861,0.403549,-0.213822,
4.95,1.56788,0.0665491,-0.206543,1.64528,-0.117158,0.326435,1.67742,0.239596,0.307767,1.66509,0.312779,0.0658298,1.45861,0.40355,-0.213824,
4.98,1.56775,0.0665035,-0.206558,1.64553,-0.116269,0.326201,1.67734,0.239726,0.307794,1.66489,0.312792,0.0658209,1.45739,0.402962,-0.214011,
5.01,1.56766,0.0664601,-0.206555,1.64573,-0.11607,0.326018,1.67727,0.239891,0.307791,1.66472,0.312775,0.065813,1.45718,0.402548,-0.213836,
5.04,1.56745,0.0663658,-0.206521,1.64594,-0.115722,0.325945,1.67715,0.239997,0.307775,1.66466,0.312755,0.0658271,1.45725,0.4021,-0.214095,
5.07,1.56721,0.0662814,-0.206482,1.64487,-0.116715,0.326282,1.67691,0.24018,0.307736,1.66421,0.312609,0.0658501,1.45724,0.401511,-0.214103,
5.1,1.56702,0.0662351,-0.206434,1.64533,-0.116138,0.326091,1.67684,0.240352,0.307765,1.6638,0.31245,0.0658618,1.45872,0.401801,-0.214852,
5.13,1.56678,0.0662347,-0.206376,1.64429,-0.117175,0.326294,1.67666,0.240479,0.307731,1.66351,0.312416,0.0658344,1.45751,0.401844,-0.21542,
5.16,1.56657,0.066292,-0.206404,1.64443,-0.116899,0.326167,1.67652,0.240561,0.307704,1.66326,0.312351,0.0658419,1.45868,0.401488,-0.214163,
5.19,1.56648,0.0662751,-0.206376,1.64477,-0.116619,0.326125,1.67645,0.240587,0.307788,1.66313,0.312288,0.0659267,1.45924,0.401478,-0.215238,
5.22,1.5664,0.0663264,-0.206385,1.64495,-0.116383,0.326034,1.67633,0.240641,0.307761,1.66302,0.312234,0.0658726,1.45936,0.402379,-0.215575,
5.25,1.56628,0.0663206,-0.206362,1.64512,-0.116159,0.325869,1.67628,0.240693,0.307814,1.66292,0.31216,0.0658916,1.45988,0.402183,-0.215655,
5.28,1.56622,0.0663322,-0.206347,1.64519,-0.115971,0.325759,1.67627,0.240753,0.307839,1.66274,0.31212,0.0658448,1.46035,0.401513,-0.216334,
5.31,1.56594,0.0662197,-0.206343,1.64544,-0.115581,0.32562,1.67597,0.240848,0.307764,1.66234,0.312099,0.0657572,1.45919,0.400865,-0.216795,
5.34,1.56583,0.0661654,-0.206298,1.64553,-0.115456,0.325598,1.67595,0.240877,0.307778,1.66228,0.312032,0.0657386,1.45941,0.40064,-0.216788,
5.37,1.56548,0.0661131,-0.206258,1.64562,-0.115315,0.325561,1.67579,0.240863,0.307763,1.66216,0.311948,0.0657046,1.45767,0.399288,-0.215768,
5.4,1.56532,0.0661573,-0.206256,1.64565,-0.115104,0.325489,1.67577,0.240893,0.307756,1.66195,0.311918,0.0656194,1.45836,0.397819,-0.214686,
5.43,1.5652,0.0661444,-0.206242,1.64568,-0.114946,0.325445,1.6756,0.240794,0.307675,1.66175,0.311807,0.0655863,1.45849,0.397747,-0.214449,
5.46,1.56509,0.0661861,-0.206241,1.64566,-0.114912,0.325415,1.67548,0.240773,0.307693,1.66155,0.31167,0.0657472,1.45898,0.39751,-0.214754,
5.49,1.56497,0.0661564,-0.206243,1.64564,-0.114887,0.325389,1.67537,0.240741,0.307709,1.66147,0.311587,0.0658033,1.45875,0.398034,-0.21571,
5.52,1.56487,0.0661607,-0.206228,1.64559,-0.114881,0.325357,1.67526,0.240748,0.307748,1.66133,0.311496,0.0658294,1.4596,0.39816,-0.215321,
5.55,1.56476,0.0660876,-0.206235,1.64547,-0.11486,0.325326,1.67492,0.240653,0.30773,1.66129,0.311468,0.0657869,1.46019,0.399552,-0.216767,
5.58,1.56466,0.0663947,-0.206429,1.64368,-0.113907,0.325227,1.67286,0.240929,0.307547,1.66034,0.313083,0.0668745,1.44632,0.419228,-0.213098,
5.61,1.56456,0.0690932,-0.207185,1.63966,-0.108783,0.325351,1.66991,0.243451,0.306492,1.65692,0.322469,0.0722622,1.43177,0.445056,-0.182836,
5.64,1.56294,0.079291,-0.2079,1.63211,-0.0901754,0.326466,1.6631,0.259917,0.304605,1.63872,0.352528,0.0817636,1.40726,0.477863,-0.151013,
5.67,1.56024,0.0931153,-0.209141,1.62714,-0.0766497,0.325234,1.65899,0.273761,0.303509,1.62864,0.363314,0.0874156,1.39558,0.494718,-0.134637,
5.7,1.55054,0.12764,-0.212536,1.61416,-0.0282734,0.325472,1.64049,0.315399,0.293024,1.59011,0.406533,0.0940029,1.33577,0.553338,-0.129058,
5.73,1.54738,0.140915,-0.214388,1.61208,-0.0198585,0.325178,1.63736,0.325391,0.29176,1.56424,0.428913,0.0719208,1.3234,0.572259,-0.121455,
5.76,1.53739,0.19065,-0.217095,1.59633,0.0381029,0.326868,1.62248,0.382594,0.28568,1.53048,0.468194,0.0634663,1.29156,0.612445,-0.125099,
5.79,1.52886,0.233513,-0.216021,1.57613,0.0839869,0.329443,1.60362,0.422565,0.280241,1.5081,0.502224,0.058265,1.28107,0.645808,-0.149767,
5.82,1.51847,0.259824,-0.211434,1.55105,0.128451,0.342113,1.58553,0.471053,0.274886,1.49735,0.524724,0.0495805,1.28253,0.663924,-0.167016,
5.85,1.51409,0.27023,-0.208586,1.55159,0.126957,0.341465,1.58486,0.472356,0.274824,1.49739,0.529699,0.0486063,1.29249,0.668841,-0.170482,
5.88,1.48651,0.303352,-0.194033,1.50675,0.177809,0.352319,1.56481,0.518146,0.277156,1.51311,0.549825,0.0539417,1.31781,0.676537,-0.172753,
5.91,1.45495,0.337126,-0.192131,1.46596,0.206213,0.354652,1.54773,0.534659,0.276045,1.52658,0.578358,0.0530322,1.34204,0.690621,-0.183736,
5.94,1.44544,0.346587,-0.19194,1.45539,0.213297,0.355385,1.53842,0.546381,0.279638,1.52991,0.587112,0.0489824,1.35763,0.697856,-0.191037,
5.97,1.38143,0.395918,-0.190111,1.38075,0.258795,0.349585,1.50474,0.586347,0.286748,1.53729,0.627044,0.0320769,1.40551,0.729862,-0.207366,
6,1.34066,0.422577,-0.188346,1.31788,0.293515,0.352422,1.46984,0.617838,0.309426,1.53313,0.663297,0.0277222,1.45464,0.747196,-0.191353,
6.03,1.33582,0.424603,-0.190252,1.31408,0.29593,0.352343,1.46876,0.61907,0.309724,1.52551,0.680698,0.0297464,1.46446,0.760638,-0.184652,
6.06,1.28782,0.444828,-0.202607,1.2517,0.336425,0.35354,1.43586,0.660639,0.304462,1.51816,0.70019,0.0281689,1.46556,0.802006,-0.1867,
6.09,1.24328,0.434373,-0.204918,1.23009,0.355993,0.353151,1.41782,0.683586,0.303558,1.50016,0.739713,0.0308307,1.39935,0.900475,-0.22467,
6.12,1.23713,0.449141,-0.201483,1.21816,0.367419,0.351409,1.39781,0.694654,0.313091,1.49038,0.745559,0.0430664,1.38506,0.918824,-0.228876,
6.15,1.20889,0.504047,-0.193356,1.18761,0.395921,0.350166,1.36434,0.728183,0.317201,1.46902,0.788358,0.0549763,1.3416,0.927987,-0.271374,
6.18,1.18589,0.53,-0.189076,1.16204,0.41799,0.3486,1.31396,0.765124,0.320367,1.42584,0.82849,0.0793594,1.31378,0.903863,-0.251613,
6.21,1.16747,0.551945,-0.187705,1.14609,0.431971,0.34399,1.2632,0.782516,0.332569,1.38427,0.854283,0.0947118,1.37447,0.943419,-0.187249,
6.24,1.15782,0.559688,-0.187187,1.13784,0.441332,0.341636,1.25454,0.790598,0.333566,1.37196,0.862636,0.104591,1.32902,0.941237,-0.253193,
6.27,1.14389,0.572894,-0.193133,1.11283,0.46615,0.327941,1.17691,0.800215,0.317642,1.31198,0.892346,0.125502,1.26977,0.971812,-0.232177,
6.3,1.138,0.582157,-0.204554,1.10661,0.470811,0.321663,1.12412,0.766582,0.305001,1.25923,0.858703,0.112601,1.21694,0.938159,-0.245238,
6.33,1.13729,0.605127,-0.241065,1.083,0.492728,0.286715,1.09375,0.768399,0.264115,1.22884,0.860108,0.0721802,1.18647,0.939317,-0.285371,
6.36,1.19501,0.661031,-0.309195,1.06216,0.527997,0.216104,1.066,0.776247,0.216163,1.20108,0.867449,0.0248971,1.15864,0.946356,-0.332242,
6.39,1.21907,0.677332,-0.360783,1.06433,0.528599,0.169874,1.0574,0.774132,0.15953,1.19224,0.865076,-0.030797,1.14964,0.943823,-0.387369,
6.42,1.21669,0.687288,-0.374976,1.06555,0.534678,0.152446,1.05699,0.774407,0.148495,1.19178,0.865306,-0.0416339,1.14915,0.944025,-0.398086,
6.45,1.20024,0.71353,-0.446047,1.07193,0.566768,0.099595,1.06141,0.783789,0.0856391,1.19599,0.874418,-0.103282,1.15325,0.952968,-0.45901,
6.48,1.19943,0.71533,-0.448432,1.07167,0.565275,0.100708,1.06156,0.783893,0.0853916,1.19614,0.874521,-0.103524,1.1534,0.95307,-0.459249,
6.51,1.21552,0.786636,-0.552635,1.08666,0.622659,0.012284,1.08221,0.8321,0.0157275,1.21685,0.922188,-0.1717,1.17421,1.00041,-0.526535,
6.54,1.23176,0.8092,-0.61652,1.1087,0.657745,-0.0665903,1.10435,0.866885,-0.0628399,1.239,0.95667,-0.248714,1.19641,1.03469,-0.602625,
6.57,1.23849,0.818535,-0.634189,1.11949,0.671718,-0.0950372,1.1152,0.880742,-0.0911861,1.24986,0.97045,-0.276515,1.2073,1.04842,-0.6301,
6.6,1.19239,0.803973,-0.803485,1.12612,0.684394,-0.349759,1.12223,0.893311,-0.345071,1.25705,0.983036,-0.525882,1.2146,1.06092,-0.876799,
6.63,1.19239,0.803973,-0.803485,1.12612,0.684394,-0.349759,1.12223,0.893311,-0.345071,1.25705,0.983036,-0.525882,1.2146,1.06092,-0.876799,
6.66,1.19239,0.803973,-0.803485,1.12612,0.684394,-0.349759,1.12223,0.893311,-0.345071,1.25705,0.983036,-0.525882,1.2146,1.06092,-0.876799,
6.69,1.19239,0.803973,-0.803485,1.12612,0.684394,-0.349759,1.12223,0.893311,-0.345071,1.25705,0.983036,-0.525882,1.2146,1.06092,-0.876799,
6.72,1.19239,0.803973,-0.803485,1.12612,0.684394,-0.349759,1.12223,0.893311,-0.345071,1.25705,0.983036,-0.525882,1.2146,1.06092,-0.876799,
6.75,1.19239,0.803973,-0.803485,1.12612,0.684394,-0.349759,1.12223,0.893311,-0.345071,1.25705,0.983036,-0.525882,1.2146,1.06092,-0.876799,
6.78,1.19239,0.803973,-0.803485,1.12612,0.684394,-0.349759,1.12223,0.893311,-0.345071,1.25705,0.983036,-0.525882,1.2146,1.06092,-0.876799,
6.81,1.19239,0.803973,-0.803485,1.12612,0.684394,-0.349759,1.12223,0.893311,-0.345071,1.25705,0.983036,-0.525882,1.2146,1.06092,-0.876799,
6.84,1.19239,0.803973,-0.803485,1.12612,0.684394,-0.349759,1.12223,0.893311,-0.345071,1.25705,0.983036,-0.525882,1.2146,1.06092,-0.876799,
