Time,Body[x],Body[y],Body[z],Left Shoulder [x],Left Shoulder [y],Left Shoulder [z],Right Shoulder [x],Right Shoulder [y],Right Shoulder [z],Right Elbow [x],Right Elbow [y],Right Elbow [z],Right Hand [x],Right Hand [y],Right Hand [z]
3,1.62674,0.184167,0.0844066,1.67319,0.0107115,0.63512,1.54112,0.335784,0.601625,1.55,0.475803,0.353615,1.46872,0.60053,0.0871356,
3.03,1.61456,0.157852,0.0875999,1.67262,-0.0112942,0.634531,1.52088,0.301624,0.595071,1.52245,0.450999,0.34783,1.4406,0.573163,0.0862231,
3.06,1.58707,0.0886461,0.0886559,1.65427,-0.0504887,0.634614,1.47834,0.24157,0.577714,1.4449,0.368459,0.328168,1.33798,0.46277,0.0520975,
3.09,1.54037,0.0142077,0.0927153,1.61673,-0.0947027,0.631193,1.42441,0.176746,0.577458,1.33034,0.213359,0.325633,1.19545,0.195779,0.0124314,
3.12,1.55255,-0.0675789,0.0922965,1.59231,-0.12804,0.632231,1.39951,0.146422,0.583745,1.31728,0.162961,0.344116,1.16757,0.060068,0.0449127,
3.15,1.55241,-0.0681075,0.0916488,1.58588,-0.136581,0.629821,1.39165,0.137268,0.579952,1.30482,0.138557,0.341634,1.15558,-0.00566021,0.0603535,
3.18,1.54484,-0.0793111,0.0814257,1.56336,-0.156094,0.624276,1.38422,0.119042,0.578314,1.28981,0.101126,0.344185,1.14345,-0.118202,0.111314,
3.21,1.53817,-0.110218,0.0812915,1.56327,-0.180602,0.634491,1.37995,0.105277,0.579307,1.27773,0.0530582,0.353011,1.14722,-0.197802,0.163339,
3.24,1.53493,-0.135799,0.0826216,1.56396,-0.212998,0.645667,1.37714,0.0875931,0.577861,1.2763,0.0428656,0.351863,1.15918,-0.24277,0.201654,
3.27,1.53049,-0.153829,0.0861399,1.55149,-0.242374,0.649609,1.38199,0.0617736,0.579292,1.28187,0.0401143,0.349662,1.17411,-0.257807,0.214396,
3.3,1.52764,-0.164897,0.085886,1.5402,-0.252132,0.647674,1.38645,0.0496986,0.583624,1.29526,0.0503194,0.34963,1.18274,-0.250249,0.210149,
3.33,1.52427,-0.187145,0.0841209,1.54077,-0.281298,0.645541,1.39803,0.0292683,0.593419,1.31694,0.046574,0.356966,1.20354,-0.224392,0.17318,
3.36,1.52428,-0.21141,0.0793146,1.52202,-0.33175,0.63975,1.43308,-0.165579,0.631913,1.35731,0.036529,0.380578,1.23746,-0.177028,0.122458,
3.39,1.51973,-0.240935,0.0741513,1.51634,-0.354635,0.635724,1.44113,-0.0295562,0.590629,1.397,0.0196226,0.351616,1.25616,-0.104448,0.0684661,
3.42,1.52378,-0.280626,0.0717239,1.50351,-0.416173,0.626062,1.46836,-0.0685888,0.589908,1.44293,-0.0112195,0.351985,1.28024,-0.0224094,0.0557597,
3.45,1.53769,-0.314387,0.0725511,1.49266,-0.45985,0.621346,1.49504,-0.112397,0.593454,1.48387,-0.0336577,0.362285,1.3457,0.0356444,0.0527289,
3.48,1.54248,-0.327557,0.0712522,1.49109,-0.472049,0.620611,1.50072,-0.121314,0.594302,1.503,-0.0422637,0.364296,1.37779,0.0562872,0.0569158,
3.51,1.5534,-0.348868,0.0699481,1.48665,-0.503895,0.616477,1.52502,-0.154762,0.599861,1.55833,-0.0719651,0.376808,1.44915,0.0771943,0.0700426,
3.54,1.56457,-0.363565,0.0696205,1.48369,-0.517521,0.613763,1.53957,-0.171058,0.604806,1.58287,-0.0943477,0.382831,1.51865,0.0674443,0.0808843,
3.57,1.57206,-0.371628,0.0682132,1.48008,-0.531721,0.608253,1.55656,-0.193015,0.611524,1.63801,-0.127158,0.383205,1.57093,0.0391439,0.0876693,
3.6,1.57998,-0.378877,0.0672324,1.47297,-0.542181,0.604581,1.58005,-0.21557,0.616853,1.66495,-0.148243,0.3759,1.61039,0.00443435,0.0857935,
3.63,1.59829,-0.37939,0.066484,1.46932,-0.537013,0.606759,1.60523,-0.229997,0.616261,1.69951,-0.1727,0.354447,1.66366,-0.0479625,0.0600575,
3.66,1.60329,-0.377601,0.0663382,1.47009,-0.533932,0.607573,1.60991,-0.230547,0.616966,1.70379,-0.174277,0.353317,1.67325,-0.0605989,0.0714105,
3.69,1.61405,-0.362607,0.0678928,1.47036,-0.52489,0.610104,1.63061,-0.230083,0.618351,1.7141,-0.1731,0.348556,1.67913,-0.0471149,0.0582338,
3.72,1.64691,-0.290758,0.0698313,1.51455,-0.422968,0.614876,1.68554,-0.1189,0.604154,1.75272,-0.0585848,0.344693,1.68205,0.114537,0.0734882,
3.75,1.65587,-0.231908,0.0679771,1.54872,-0.354836,0.617847,1.7045,-0.0430896,0.5977,1.76096,0.0199881,0.346962,1.69164,0.19797,0.0716596,
3.78,1.66143,-0.171378,0.0668983,1.56634,-0.281689,0.626256,1.72749,0.0226359,0.596088,1.77116,0.0887032,0.335356,1.70646,0.256293,0.0539414,
3.81,1.65006,-0.123078,0.0718338,1.55533,-0.213673,0.622751,1.73512,0.0617897,0.589441,1.76769,0.119753,0.324762,1.68868,0.273712,0.0361589,
3.84,1.63428,-0.097466,0.0762188,1.54058,-0.181615,0.619746,1.73566,0.0796437,0.58592,1.76364,0.128651,0.322371,1.6731,0.275658,0.033735,
3.87,1.61523,-0.0682212,0.0723202,1.51725,-0.138287,0.611534,1.72951,0.0995782,0.581063,1.75249,0.147399,0.314128,1.65596,0.282175,0.0222935,
3.9,1.60662,-0.0344374,0.0687966,1.51032,-0.128417,0.608675,1.72208,0.107355,0.580203,1.74526,0.160665,0.304426,1.64905,0.286556,0.0152142,
3.93,1.59092,-0.00763877,0.0617198,1.48305,-0.0933613,0.598746,1.70661,0.13504,0.572733,1.73339,0.195032,0.269769,1.65167,0.291899,0.0247318,
3.96,1.56314,0.0432486,0.041058,1.45319,-0.0619335,0.589197,1.68446,0.160508,0.571182,1.71587,0.222254,0.261066,1.65906,0.308274,0.0241334,
3.99,1.53831,0.113555,0.0379266,1.42602,-0.0283449,0.585086,1.65631,0.184974,0.570781,1.69264,0.248518,0.261947,1.67892,0.330143,0.0265608,
