Time,Body[x],Body[y],Body[z],Left Shoulder [x],Left Shoulder [y],Left Shoulder [z],Right Shoulder [x],Right Shoulder [y],Right Shoulder [z],Right Elbow [x],Right Elbow [y],Right Elbow [z],Right Hand [x],Right Hand [y],Right Hand [z]
0.45,1.58019,0.083052,-0.210517,1.68972,-0.0918368,0.316103,1.68695,0.275088,0.294913,1.63869,0.32164,0.0404982,1.44355,0.378094,-0.232327,
0.48,1.58013,0.0830894,-0.210583,1.6897,-0.0917766,0.316231,1.68685,0.274487,0.294695,1.63867,0.321787,0.0404873,1.44329,0.378299,-0.23173,
0.51,1.5801,0.0831452,-0.210668,1.69065,-0.0914667,0.315979,1.68667,0.274012,0.294623,1.63865,0.321945,0.0404766,1.4421,0.378255,-0.230931,
0.54,1.58006,0.0832304,-0.210753,1.69054,-0.0913579,0.316107,1.68641,0.272646,0.294601,1.63856,0.322143,0.0405659,1.44009,0.377313,-0.23083,
0.57,1.58005,0.0833301,-0.210832,1.69042,-0.091293,0.31631,1.68647,0.273806,0.294627,1.63833,0.322423,0.04072,1.43671,0.375907,-0.229299,
0.6,1.58003,0.0834981,-0.210831,1.69035,-0.0912715,0.316388,1.68647,0.274869,0.294712,1.63813,0.322541,0.0407772,1.43608,0.375481,-0.228668,
0.63,1.58005,0.0835964,-0.210859,1.69028,-0.0911722,0.316478,1.68654,0.275752,0.294829,1.63791,0.322763,0.0408154,1.43483,0.376171,-0.228266,
0.66,1.58003,0.0836288,-0.210892,1.69024,-0.0911455,0.316591,1.68659,0.275158,0.29479,1.63775,0.322883,0.0408769,1.43498,0.376053,-0.22824,
0.69,1.58,0.0837401,-0.210913,1.69016,-0.0911224,0.31665,1.68658,0.275898,0.294842,1.63758,0.323084,0.0409396,1.43503,0.377298,-0.227398,
0.72,1.58007,0.0838584,-0.210956,1.69013,-0.0911213,0.316743,1.68681,0.275466,0.294829,1.63756,0.323271,0.0411458,1.43592,0.378827,-0.228078,
0.75,1.58008,0.0840076,-0.211031,1.69008,-0.0910896,0.316799,1.68683,0.275077,0.29482,1.63754,0.323552,0.0413707,1.43615,0.380276,-0.227439,
0.78,1.58009,0.084224,-0.211174,1.69086,-0.0907903,0.316659,1.68684,0.274442,0.294801,1.63751,0.324117,0.0416937,1.437,0.382409,-0.22752,
0.81,1.58007,0.0843845,-0.211178,1.6907,-0.0907899,0.316817,1.68693,0.27551,0.294916,1.63759,0.324558,0.0418968,1.43689,0.383691,-0.226372,
0.84,1.58008,0.0844813,-0.211152,1.69062,-0.0908174,0.316901,1.68699,0.276326,0.295033,1.63757,0.324815,0.0419638,1.43748,0.384032,-0.226467,
0.87,1.58004,0.0846359,-0.211202,1.69053,-0.0908514,0.317018,1.68688,0.275595,0.295088,1.63755,0.32502,0.0421462,1.43703,0.383978,-0.226244,
0.9,1.58006,0.0848752,-0.211262,1.6916,-0.0910863,0.316975,1.68691,0.274666,0.295183,1.63753,0.325265,0.0423032,1.43785,0.383407,-0.226497,
0.93,1.58009,0.084934,-0.211271,1.69137,-0.0910896,0.317141,1.68679,0.275536,0.295238,1.63752,0.325394,0.0424468,1.43775,0.383147,-0.226566,
0.96,1.58011,0.0849859,-0.211287,1.69176,-0.0913885,0.31705,1.6867,0.274804,0.29539,1.63757,0.325472,0.0426358,1.43734,0.38171,-0.226159,
0.99,1.58016,0.0850619,-0.211307,1.69148,-0.0914261,0.317299,1.68667,0.275508,0.295444,1.63755,0.325553,0.0427858,1.43807,0.380667,-0.22693,
1.02,1.58015,0.0850886,-0.211355,1.69186,-0.0917093,0.317143,1.68659,0.274734,0.295356,1.63761,0.325608,0.0430092,1.43745,0.37996,-0.22714,
1.05,1.58015,0.085094,-0.211369,1.69149,-0.0917174,0.317421,1.68654,0.274289,0.295416,1.63759,0.325609,0.0431974,1.43673,0.379259,-0.227382,
1.08,1.58016,0.0851026,-0.211367,1.6912,-0.0917503,0.317622,1.68667,0.273938,0.295508,1.63759,0.325609,0.0431988,1.43857,0.378461,-0.227511,
1.11,1.58009,0.0851322,-0.211446,1.69123,-0.0918688,0.317387,1.68655,0.272932,0.2955,1.6376,0.325603,0.0433408,1.43957,0.377616,-0.228193,
1.14,1.58003,0.0851626,-0.211421,1.69098,-0.091851,0.317555,1.68662,0.274219,0.295535,1.63762,0.325577,0.0433916,1.44111,0.377242,-0.230005,
1.17,1.57991,0.0851767,-0.211425,1.6908,-0.0918787,0.317601,1.68655,0.273446,0.295405,1.63768,0.32555,0.0434053,1.44208,0.377189,-0.23006,
1.2,1.57976,0.0852093,-0.211446,1.69056,-0.0918436,0.317695,1.68639,0.272894,0.295415,1.6377,0.325537,0.0433988,1.44305,0.377147,-0.230733,
1.23,1.5795,0.0852885,-0.211459,1.69036,-0.0918095,0.317768,1.68626,0.272404,0.295448,1.63769,0.325543,0.0433863,1.44237,0.377677,-0.230483,
1.26,1.57924,0.085347,-0.211448,1.69018,-0.0918086,0.317858,1.68625,0.272141,0.29545,1.63769,0.325543,0.0433834,1.44215,0.377794,-0.230721,
1.29,1.57903,0.0853884,-0.21144,1.69002,-0.0917716,0.317938,1.68614,0.273252,0.295381,1.63768,0.325539,0.0433825,1.44199,0.377378,-0.230578,
1.32,1.57866,0.0853971,-0.211491,1.69006,-0.091804,0.317692,1.68601,0.273657,0.295279,1.63773,0.32542,0.0434726,1.44165,0.375252,-0.2307,
1.35,1.57851,0.0854337,-0.21152,1.69055,-0.0920412,0.317328,1.68601,0.272715,0.295376,1.63767,0.325399,0.0434204,1.44176,0.37359,-0.230612,
1.38,1.57839,0.0854561,-0.211506,1.69041,-0.0920241,0.317389,1.68601,0.273728,0.295425,1.63766,0.325336,0.0434203,1.44184,0.373015,-0.231268,
1.41,1.57814,0.0854451,-0.211504,1.69023,-0.0919891,0.317436,1.6859,0.274399,0.295403,1.63772,0.325047,0.0437094,1.44092,0.370955,-0.230672,
1.44,1.57775,0.08546,-0.211551,1.69144,-0.0923754,0.316436,1.68555,0.273328,0.295393,1.63752,0.324841,0.0436837,1.44119,0.369869,-0.231473,
1.47,1.57752,0.08547,-0.211538,1.69111,-0.092319,0.31655,1.68554,0.274177,0.295356,1.6374,0.324747,0.0436555,1.44078,0.369808,-0.231741,
1.5,1.57744,0.0855014,-0.211517,1.69095,-0.0923383,0.31663,1.68565,0.274861,0.295399,1.63737,0.324723,0.0436464,1.441,0.370889,-0.231743,
1.53,1.57721,0.0855787,-0.211496,1.69059,-0.0923007,0.316775,1.68563,0.275733,0.295382,1.63793,0.324162,0.0448984,1.44128,0.371059,-0.231888,
1.56,1.57712,0.0855882,-0.211491,1.69038,-0.0922878,0.316879,1.68566,0.276079,0.29539,1.63791,0.324141,0.044873,1.44104,0.370799,-0.232411,
1.59,1.577,0.0855903,-0.211498,1.69025,-0.0922816,0.316956,1.68557,0.274712,0.295242,1.63782,0.324068,0.044747,1.44266,0.370481,-0.23321,
1.62,1.57682,0.0855518,-0.21154,1.69087,-0.0922576,0.316608,1.68514,0.272214,0.295096,1.6378,0.32402,0.0446877,1.44289,0.369154,-0.23322,
1.65,1.57671,0.0855388,-0.211559,1.69073,-0.0923437,0.316655,1.68513,0.27145,0.295022,1.63782,0.323953,0.0445935,1.44349,0.367832,-0.23444,
1.68,1.57666,0.0855378,-0.211551,1.69057,-0.0923971,0.31661,1.68527,0.272735,0.295055,1.63785,0.323886,0.0444857,1.44434,0.36701,-0.234494,
1.71,1.57647,0.0854966,-0.211573,1.69047,-0.0924785,0.316673,1.68524,0.272924,0.294712,1.63795,0.323671,0.0443141,1.44389,0.36522,-0.234991,
1.74,1.57645,0.0855131,-0.211574,1.69042,-0.0924557,0.316684,1.68533,0.273574,0.294684,1.63823,0.323429,0.044323,1.44463,0.365217,-0.235153,
1.77,1.57639,0.0855654,-0.211551,1.69032,-0.0925252,0.316677,1.68547,0.274314,0.294673,1.63852,0.323185,0.0445846,1.44483,0.364452,-0.23405,
1.8,1.57626,0.0855648,-0.211618,1.69028,-0.0925152,0.3167,1.6854,0.272498,0.2944,1.63875,0.322995,0.0447519,1.44533,0.36404,-0.233862,
1.83,1.57623,0.0856175,-0.211605,1.69024,-0.0925382,0.316706,1.68562,0.273493,0.294356,1.63912,0.322765,0.045139,1.44656,0.3636,-0.235143,
1.86,1.57621,0.0856418,-0.211629,1.69013,-0.0925838,0.316685,1.68583,0.272438,0.294264,1.63967,0.322611,0.0452838,1.44806,0.36314,-0.236086,
1.89,1.57618,0.0856511,-0.211624,1.69009,-0.0926537,0.316668,1.68598,0.273337,0.294324,1.64031,0.322434,0.0454337,1.44561,0.361465,-0.234834,
1.92,1.57617,0.0856334,-0.211627,1.69002,-0.0926307,0.316713,1.68628,0.272306,0.294382,1.64418,0.322961,0.0463912,1.43523,0.35713,-0.22276,
1.95,1.57614,0.0856207,-0.211619,1.68999,-0.0926777,0.316702,1.68664,0.271499,0.294526,1.65006,0.323865,0.0483972,1.42109,0.353438,-0.206716,
1.98,1.57613,0.0856256,-0.211581,1.68977,-0.0926218,0.316754,1.68771,0.274387,0.295083,1.68295,0.323578,0.0631142,1.36896,0.333789,-0.0961741,
2.01,1.57609,0.0855575,-0.211551,1.69018,-0.0927657,0.316272,1.68823,0.275258,0.295188,1.70275,0.317852,0.078627,1.34783,0.311026,0.0359388,
2.04,1.57603,0.0855224,-0.211611,1.69011,-0.0925554,0.315825,1.68819,0.275232,0.295288,1.69813,0.321333,0.0791249,1.38771,0.293125,0.198214,
2.07,1.57599,0.0855892,-0.211355,1.68983,-0.0909163,0.315542,1.68884,0.276217,0.295666,1.67039,0.341066,0.083308,1.47647,0.287788,0.322085,
2.1,1.57594,0.0855821,-0.210479,1.68905,-0.0902973,0.316067,1.68995,0.277215,0.296639,1.65332,0.350599,0.0880697,1.51503,0.27994,0.361433,
2.13,1.57586,0.0856273,-0.209619,1.68856,-0.0898248,0.31642,1.68977,0.277517,0.298009,1.58379,0.370378,0.118092,1.57624,0.262766,0.413652,
2.16,1.57582,0.0856347,-0.209584,1.68754,-0.088373,0.316707,1.68774,0.27811,0.294111,1.57595,0.370799,0.117241,1.60014,0.253723,0.426669,
2.19,1.57591,0.0862899,-0.209013,1.68696,-0.0838807,0.315677,1.68298,0.277123,0.30872,1.57667,0.363476,0.125521,1.60282,0.248658,0.427567,
2.22,1.57592,0.0867882,-0.208304,1.68706,-0.0825123,0.315446,1.67683,0.270726,0.322772,1.57302,0.35499,0.137163,1.62135,0.20407,0.482333,
2.25,1.57591,0.0872283,-0.207568,1.68728,-0.0816804,0.315526,1.67364,0.268138,0.326335,1.56215,0.349597,0.143312,1.61951,0.188219,0.488683,
2.28,1.57584,0.0873301,-0.207368,1.68759,-0.080741,0.315455,1.67264,0.267514,0.326771,1.55887,0.348392,0.144719,1.61684,0.189593,0.479736,
2.31,1.57586,0.0874326,-0.207282,1.68777,-0.0803039,0.315364,1.67155,0.266919,0.327146,1.55616,0.348004,0.14609,1.61705,0.190958,0.46576,
2.34,1.5758,0.0875157,-0.207177,1.68784,-0.0799661,0.315272,1.67051,0.266944,0.327103,1.55409,0.347588,0.146429,1.62455,0.191916,0.441188,
2.37,1.57565,0.087661,-0.207005,1.68781,-0.0796454,0.315233,1.66957,0.266607,0.327264,1.5526,0.347166,0.146863,1.62535,0.197702,0.426196,
2.4,1.5756,0.0877769,-0.206899,1.6878,-0.0794451,0.315154,1.66906,0.26638,0.32745,1.55174,0.346718,0.147142,1.6272,0.201481,0.421711,
2.43,1.57554,0.0879901,-0.206649,1.68785,-0.0791811,0.315257,1.66853,0.266019,0.327926,1.55189,0.34638,0.147231,1.61849,0.177836,0.510178,
2.46,1.57546,0.0881927,-0.20635,1.68747,-0.0795219,0.315729,1.6678,0.265835,0.328228,1.55156,0.346191,0.147292,1.61843,0.181744,0.510791,
2.49,1.57539,0.0883525,-0.20621,1.68738,-0.0790421,0.315759,1.66719,0.265765,0.328695,1.55155,0.345937,0.147329,1.61707,0.182112,0.511299,
2.52,1.57539,0.0884601,-0.20611,1.68744,-0.0789303,0.315735,1.66679,0.265624,0.328806,1.55111,0.345832,0.147474,1.60646,0.181605,0.478014,
2.55,1.57531,0.0885683,-0.206048,1.68738,-0.0787499,0.315623,1.66644,0.265564,0.329005,1.55095,0.345768,0.14756,1.61481,0.175508,0.509822,
2.58,1.57521,0.0886768,-0.20597,1.68755,-0.0785113,0.315628,1.66607,0.265362,0.329174,1.54911,0.345274,0.148433,1.61253,0.185909,0.510169,
2.61,1.57509,0.0888051,-0.20584,1.6876,-0.0784021,0.315572,1.66586,0.265261,0.329376,1.54913,0.34518,0.148506,1.61366,0.187636,0.509853,
2.64,1.57506,0.0888417,-0.205772,1.6877,-0.0783233,0.315582,1.66568,0.265147,0.329542,1.54906,0.345039,0.148587,1.61809,0.178255,0.505982,
2.67,1.57504,0.0888512,-0.205751,1.68774,-0.0781944,0.315525,1.66564,0.265132,0.329529,1.54901,0.344918,0.148533,1.61723,0.17964,0.506126,
2.7,1.57501,0.0889548,-0.205709,1.68783,-0.0778446,0.315417,1.66545,0.265146,0.329567,1.54902,0.344921,0.148458,1.61635,0.180152,0.506687,
2.73,1.575,0.0890511,-0.205646,1.68793,-0.0777212,0.315365,1.66543,0.265127,0.329614,1.54933,0.345007,0.148359,1.61671,0.177721,0.506554,
2.76,1.57493,0.0892621,-0.205627,1.68796,-0.07762,0.315299,1.66541,0.265125,0.329623,1.54936,0.344996,0.148333,1.61654,0.176785,0.506016,
2.79,1.57495,0.0893265,-0.20562,1.68805,-0.077513,0.315194,1.66541,0.265094,0.32962,1.54968,0.344877,0.148108,1.61936,0.176537,0.506891,
2.82,1.57502,0.0895275,-0.205549,1.68835,-0.0773208,0.315017,1.66539,0.265231,0.329937,1.55143,0.34465,0.147265,1.6219,0.182908,0.51145,
2.85,1.57507,0.0895843,-0.205506,1.68798,-0.0777616,0.315334,1.66573,0.265319,0.330306,1.55339,0.344475,0.146617,1.61853,0.203643,0.503749,
2.88,1.57502,0.0892233,-0.205722,1.68791,-0.0788298,0.315738,1.67477,0.265362,0.315038,1.55572,0.349666,0.137757,1.55572,0.254826,0.431165,
2.91,1.57504,0.0888458,-0.205602,1.68811,-0.0821878,0.316537,1.67837,0.26555,0.313567,1.58694,0.34979,0.122467,1.49684,0.261192,0.391191,
2.94,1.57491,0.088477,-0.205849,1.68986,-0.0840122,0.315012,1.67902,0.265544,0.312553,1.64602,0.342046,0.0922575,1.41007,0.266661,0.314329,
2.97,1.57467,0.0879294,-0.206764,1.69107,-0.0856529,0.313622,1.67965,0.26538,0.311475,1.64938,0.341487,0.0886896,1.37054,0.274646,0.246666,
3,1.57454,0.0877116,-0.207181,1.6907,-0.086557,0.313961,1.68177,0.267035,0.310214,1.70191,0.305874,0.0717867,1.32062,0.291045,0.101157,
3.03,1.57428,0.087433,-0.208472,1.69003,-0.0876684,0.314175,1.68862,0.269214,0.300837,1.68486,0.319887,0.0767145,1.3443,0.307583,-0.0807107,
3.06,1.57424,0.0874249,-0.209049,1.69041,-0.0881379,0.313924,1.69091,0.269834,0.297649,1.67894,0.320037,0.0686003,1.37573,0.30685,-0.132007,
3.09,1.57391,0.0874504,-0.209902,1.69042,-0.0888399,0.312927,1.69139,0.270301,0.296474,1.64912,0.323632,0.0326884,1.42399,0.314517,-0.201957,
3.12,1.57384,0.0874551,-0.21011,1.69032,-0.0888134,0.312821,1.69023,0.27115,0.298357,1.64956,0.322432,0.0349611,1.44407,0.317756,-0.228889,
3.15,1.5737,0.0874062,-0.210416,1.68963,-0.0890149,0.313327,1.69049,0.271629,0.297242,1.64982,0.322526,0.0344535,1.47476,0.33568,-0.248803,
3.18,1.57352,0.0872538,-0.210637,1.68858,-0.0890881,0.314428,1.69111,0.272484,0.296519,1.65795,0.32774,0.0335126,1.48205,0.343736,-0.257342,
3.21,1.57348,0.0871525,-0.210714,1.68806,-0.0890443,0.314862,1.6914,0.272942,0.296295,1.66283,0.330578,0.0336239,1.48251,0.34679,-0.257647,
3.24,1.57339,0.0870955,-0.2108,1.6879,-0.0884963,0.31496,1.69174,0.273268,0.296135,1.66583,0.332443,0.0355184,1.48061,0.350786,-0.255635,
3.27,1.57338,0.0870922,-0.210792,1.68721,-0.0884662,0.315504,1.69038,0.274039,0.299155,1.66667,0.333339,0.0365756,1.47896,0.353787,-0.251558,
3.3,1.57329,0.0871018,-0.211045,1.68639,-0.0877587,0.315251,1.69059,0.274459,0.298241,1.66607,0.333268,0.0385634,1.47225,0.355281,-0.245704,
3.33,1.57325,0.087134,-0.211191,1.68592,-0.087625,0.315182,1.69062,0.274554,0.297828,1.6628,0.332229,0.0424894,1.46175,0.350323,-0.242115,
3.36,1.5732,0.0872245,-0.211378,1.68554,-0.0875285,0.315239,1.69046,0.274574,0.297384,1.66001,0.330971,0.0451691,1.45437,0.345634,-0.241579,
3.39,1.57313,0.0872651,-0.211452,1.68504,-0.0876952,0.315634,1.69032,0.274544,0.296933,1.65667,0.328937,0.0478024,1.43879,0.332209,-0.235088,
3.42,1.57297,0.0872416,-0.211635,1.68439,-0.087391,0.315411,1.68994,0.274454,0.296391,1.65307,0.326327,0.0499365,1.42416,0.318986,-0.232013,
3.45,1.5727,0.0871385,-0.211681,1.68391,-0.0877058,0.315839,1.68735,0.274523,0.298565,1.64577,0.321954,0.0509041,1.41241,0.309196,-0.215672,
3.48,1.5725,0.0870268,-0.211636,1.68375,-0.0878576,0.315971,1.68608,0.274653,0.30023,1.64324,0.320658,0.051829,1.41284,0.307246,-0.215059,
3.51,1.57222,0.0869519,-0.211515,1.68366,-0.0880664,0.316146,1.68518,0.274745,0.301609,1.64116,0.31975,0.0517552,1.41405,0.307012,-0.216722,
3.54,1.57204,0.0868887,-0.211431,1.68363,-0.0881568,0.316309,1.68452,0.27477,0.302453,1.63984,0.319305,0.0512924,1.41971,0.309736,-0.230838,
3.57,1.57135,0.0865599,-0.211663,1.68343,-0.0884124,0.316381,1.68356,0.274391,0.300211,1.63922,0.319228,0.0510652,1.42619,0.31572,-0.237582,
3.6,1.57106,0.0865396,-0.21156,1.68331,-0.0885593,0.316492,1.68296,0.274376,0.301231,1.63889,0.319416,0.0510279,1.42998,0.319744,-0.2416,
3.63,1.57062,0.0865223,-0.211519,1.68311,-0.0889463,0.315852,1.6824,0.274401,0.302176,1.63872,0.319786,0.0506051,1.43863,0.328833,-0.244123,
3.66,1.56993,0.0863372,-0.21156,1.68298,-0.0890864,0.316008,1.68187,0.274091,0.300902,1.63892,0.320595,0.0505367,1.4452,0.33638,-0.243942,
3.69,1.56961,0.0863363,-0.211366,1.68289,-0.0891365,0.316172,1.68145,0.274028,0.301971,1.63932,0.321239,0.0505101,1.44821,0.339163,-0.242814,
3.72,1.56909,0.0861645,-0.21138,1.6827,-0.0893726,0.316431,1.68092,0.273614,0.300734,1.63965,0.321792,0.0503781,1.45098,0.34107,-0.241433,
3.75,1.56837,0.0860193,-0.211407,1.68243,-0.0895842,0.31662,1.68047,0.273395,0.299408,1.63976,0.322399,0.0490276,1.45082,0.340125,-0.241782,
3.78,1.56741,0.085875,-0.211428,1.68186,-0.0897661,0.316791,1.68024,0.273194,0.298675,1.63987,0.322499,0.0486975,1.44781,0.335768,-0.238686,
3.81,1.56684,0.0858492,-0.211491,1.6815,-0.0898404,0.316907,1.67985,0.27298,0.297941,1.63976,0.322401,0.048483,1.44284,0.332129,-0.236367,
3.84,1.56645,0.0858446,-0.211541,1.68127,-0.0898964,0.316973,1.67946,0.27277,0.297545,1.63946,0.322219,0.0482803,1.43761,0.327338,-0.234282,
3.87,1.56601,0.0859549,-0.211316,1.68099,-0.0900227,0.317075,1.67908,0.272827,0.299777,1.63922,0.322075,0.0481573,1.43431,0.324706,-0.235099,
3.9,1.56565,0.0859627,-0.211331,1.6808,-0.0901126,0.317169,1.67876,0.272592,0.29923,1.63902,0.321956,0.048246,1.43183,0.32008,-0.234215,
3.93,1.56531,0.0860946,-0.211145,1.68051,-0.0902687,0.317225,1.67866,0.272765,0.300552,1.63871,0.321777,0.0483501,1.43058,0.319568,-0.230289,
3.96,1.56511,0.086133,-0.21101,1.68035,-0.0903087,0.317254,1.67858,0.272862,0.301693,1.63835,0.321466,0.0486969,1.43216,0.318791,-0.221763,
3.99,1.56421,0.0860454,-0.211075,1.68007,-0.0904399,0.317265,1.67762,0.272125,0.299348,1.6374,0.32086,0.049362,1.43199,0.318976,-0.220103,
4.02,1.56407,0.0861025,-0.210919,1.68004,-0.0904803,0.317303,1.67763,0.272438,0.300507,1.63723,0.320776,0.0496867,1.43395,0.320174,-0.22186,
4.05,1.56384,0.0862357,-0.210878,1.67917,-0.0908775,0.316263,1.67743,0.272487,0.301464,1.63706,0.320739,0.0497056,1.43352,0.318724,-0.231211,
4.08,1.56361,0.0861543,-0.210903,1.67915,-0.0909593,0.316362,1.67661,0.271951,0.299685,1.63689,0.320681,0.0498435,1.43538,0.320205,-0.233071,
4.11,1.56325,0.0861394,-0.210723,1.67911,-0.0910414,0.316594,1.67603,0.271927,0.300445,1.63656,0.320719,0.050202,1.43779,0.322694,-0.231002,
4.14,1.56311,0.0860908,-0.210759,1.67909,-0.0911018,0.316698,1.67512,0.271418,0.299611,1.63643,0.320744,0.0503294,1.438,0.323295,-0.229744,
4.17,1.56281,0.0860561,-0.210807,1.679,-0.091098,0.31678,1.67404,0.270997,0.299003,1.63618,0.320799,0.0505863,1.43767,0.323002,-0.229367,
4.2,1.56263,0.0860415,-0.210817,1.6789,-0.0911284,0.316893,1.67341,0.270697,0.298362,1.63595,0.320868,0.0508338,1.4384,0.32369,-0.226865,
4.23,1.56243,0.0859975,-0.210856,1.67884,-0.0911383,0.316992,1.67281,0.270501,0.297999,1.6357,0.320906,0.0508733,1.43688,0.321927,-0.229825,
4.26,1.56245,0.0860086,-0.210578,1.67881,-0.0913177,0.317216,1.67359,0.271428,0.302037,1.63535,0.321132,0.0513317,1.43602,0.321969,-0.226848,
4.29,1.56245,0.0860066,-0.210542,1.67848,-0.0913408,0.317146,1.67383,0.271734,0.303178,1.6352,0.321172,0.0516156,1.43488,0.321867,-0.225529,
4.32,1.56249,0.0859952,-0.210454,1.67853,-0.0914545,0.317321,1.67393,0.271868,0.303799,1.63498,0.321251,0.05185,1.43461,0.322279,-0.22197,
4.35,1.56254,0.0859955,-0.21042,1.67851,-0.0914905,0.317364,1.67396,0.271835,0.304322,1.63485,0.321271,0.051883,1.43413,0.322406,-0.22153,
4.38,1.56251,0.0859899,-0.210511,1.6781,-0.0918967,0.317112,1.67301,0.270993,0.302502,1.63447,0.321314,0.0524172,1.43388,0.323313,-0.218975,
4.41,1.56253,0.086001,-0.210415,1.67811,-0.0919333,0.317172,1.67317,0.271065,0.303368,1.63409,0.32148,0.0530942,1.43376,0.324951,-0.217209,
4.44,1.56254,0.0859663,-0.210437,1.67811,-0.091949,0.317257,1.67275,0.270453,0.302455,1.63402,0.321555,0.053751,1.43423,0.326283,-0.216465,
4.47,1.56261,0.0859976,-0.210358,1.67816,-0.0920121,0.317407,1.6728,0.270101,0.302649,1.634,0.321641,0.0548088,1.43505,0.328381,-0.214977,
4.5,1.56265,0.0860117,-0.210284,1.67818,-0.0920564,0.31745,1.67313,0.270245,0.303529,1.63404,0.32174,0.0553052,1.4363,0.329408,-0.215303,
4.53,1.56266,0.0859923,-0.210303,1.67818,-0.0921168,0.317494,1.67288,0.269562,0.302745,1.63425,0.321891,0.0556502,1.43789,0.330001,-0.215752,
4.56,1.56266,0.0860101,-0.210249,1.67818,-0.0921482,0.317527,1.67319,0.269726,0.303601,1.63432,0.321921,0.055832,1.43798,0.329405,-0.216142,
4.59,1.56266,0.0860192,-0.210249,1.67831,-0.0922726,0.317617,1.67306,0.269214,0.3024,1.63452,0.321918,0.0558969,1.43938,0.330098,-0.216002,
4.62,1.56252,0.0860702,-0.210272,1.67831,-0.0923029,0.317653,1.67267,0.268265,0.301196,1.6346,0.321905,0.0559163,1.43864,0.329444,-0.217027,
4.65,1.56247,0.0861747,-0.210181,1.6783,-0.0923049,0.317647,1.6731,0.26865,0.302564,1.63466,0.321887,0.0556992,1.43847,0.329593,-0.216714,
4.68,1.5624,0.086244,-0.210269,1.67783,-0.0926227,0.316886,1.67286,0.268253,0.301706,1.63467,0.321882,0.0557115,1.43873,0.330019,-0.216248,
4.71,1.56247,0.0863074,-0.210146,1.67797,-0.0927238,0.316897,1.67323,0.268569,0.302864,1.63474,0.321902,0.0557543,1.43827,0.330529,-0.216672,
4.74,1.56244,0.086299,-0.210178,1.67801,-0.0927312,0.316932,1.67311,0.26805,0.301914,1.63475,0.321905,0.0557557,1.4367,0.329422,-0.216422,
4.77,1.56247,0.0863866,-0.210078,1.67807,-0.0927413,0.316956,1.67358,0.268552,0.302932,1.63476,0.321901,0.0557493,1.43572,0.329477,-0.215772,
4.8,1.56247,0.0863594,-0.210083,1.67828,-0.0928047,0.317063,1.6737,0.26811,0.301729,1.63492,0.321835,0.0558514,1.4343,0.329181,-0.215022,
4.83,1.56249,0.0864072,-0.209991,1.67841,-0.0928278,0.317133,1.67416,0.268616,0.302727,1.63494,0.321799,0.0558272,1.433,0.329646,-0.212865,
