Time,Body[x],Body[y],Body[z],Left Shoulder [x],Left Shoulder [y],Left Shoulder [z],Right Shoulder [x],Right Shoulder [y],Right Shoulder [z],Right Elbow [x],Right Elbow [y],Right Elbow [z],Right Hand [x],Right Hand [y],Right Hand [z]
4.71,1.67819,0.0693218,-0.230763,1.79356,-0.100012,0.275902,1.80021,0.262049,0.260553,1.75478,0.313531,-0.000748597,1.55481,0.320167,-0.277822,
4.74,1.6782,0.0693232,-0.230744,1.79367,-0.0999929,0.275928,1.80049,0.262251,0.260476,1.75487,0.313514,-0.000912433,1.55678,0.318081,-0.276768,
4.77,1.67819,0.0693359,-0.23074,1.79368,-0.100006,0.275922,1.80051,0.26226,0.260491,1.75488,0.313507,-0.000918334,1.5576,0.317577,-0.277639,
4.8,1.67819,0.0693166,-0.230715,1.79373,-0.100057,0.275908,1.80054,0.262296,0.26046,1.75491,0.313444,-0.000954712,1.55853,0.317181,-0.277091,
4.83,1.67819,0.0693093,-0.230712,1.79376,-0.100045,0.275919,1.80054,0.262292,0.260435,1.75494,0.313338,-0.000875553,1.55894,0.31665,-0.277597,
4.86,1.67817,0.069304,-0.230694,1.79382,-0.100095,0.275879,1.80056,0.262273,0.260383,1.75489,0.313191,-0.00130838,1.55868,0.316915,-0.277613,
4.89,1.67817,0.0692724,-0.2307,1.79382,-0.100097,0.275876,1.80051,0.262266,0.260309,1.75488,0.313158,-0.00138399,1.55809,0.316638,-0.277174,
4.92,1.67817,0.0692725,-0.230699,1.79385,-0.100086,0.27586,1.80056,0.262384,0.260212,1.75489,0.313151,-0.00140831,1.55801,0.317096,-0.27761,
4.95,1.67816,0.0692683,-0.230695,1.79385,-0.100084,0.275858,1.8006,0.262443,0.260166,1.75488,0.31315,-0.00149713,1.55669,0.317064,-0.277754,
4.98,1.67822,0.0692392,-0.230705,1.7939,-0.100074,0.275928,1.80063,0.262505,0.260172,1.75483,0.313168,-0.00154477,1.55674,0.316762,-0.277656,
5.01,1.6782,0.069212,-0.230741,1.79393,-0.100073,0.275946,1.80051,0.262518,0.260047,1.75481,0.313151,-0.00153818,1.55626,0.316943,-0.277681,
5.04,1.67825,0.0691964,-0.230745,1.79404,-0.100176,0.27598,1.80051,0.262518,0.260048,1.75481,0.313156,-0.00153825,1.55626,0.316249,-0.278463,
5.07,1.67825,0.0691944,-0.230745,1.79413,-0.10022,0.275949,1.80051,0.262527,0.260018,1.7548,0.313159,-0.00154463,1.55677,0.316725,-0.278733,
5.1,1.67827,0.0692043,-0.230731,1.79413,-0.100272,0.275928,1.79931,0.25992,0.262422,1.7548,0.313166,-0.00153669,1.55651,0.316236,-0.278852,
5.13,1.67828,0.0692126,-0.230725,1.79415,-0.100274,0.27595,1.79941,0.260292,0.262178,1.75479,0.313165,-0.00156314,1.5569,0.316978,-0.279197,
5.16,1.67836,0.0692036,-0.230735,1.79417,-0.100273,0.275957,1.79986,0.260979,0.261801,1.75482,0.313129,-0.00150803,1.55726,0.316841,-0.278779,
5.19,1.67845,0.0691778,-0.230771,1.79417,-0.100264,0.275967,1.79989,0.261059,0.26176,1.75477,0.313158,-0.00145844,1.55732,0.317688,-0.278677,
5.22,1.67846,0.069175,-0.230751,1.79423,-0.100544,0.276051,1.79992,0.261202,0.261695,1.75475,0.313185,-0.00129509,1.55674,0.317976,-0.278638,
5.25,1.67845,0.0691746,-0.230752,1.79422,-0.100589,0.276027,1.79985,0.261285,0.261628,1.75475,0.313191,-0.00125701,1.55612,0.317689,-0.277935,
5.28,1.67854,0.0691037,-0.230774,1.79422,-0.100647,0.276035,1.79992,0.261594,0.261391,1.75468,0.313288,-0.00106403,1.55556,0.318627,-0.277438,
5.31,1.67857,0.0690916,-0.230781,1.79421,-0.100647,0.276116,1.79995,0.261721,0.261376,1.75456,0.313401,-0.000544736,1.55455,0.318628,-0.276001,
5.34,1.67859,0.0690334,-0.23067,1.79438,-0.101325,0.278838,1.79992,0.261816,0.261353,1.75438,0.313423,-0.000158291,1.55311,0.318879,-0.275285,
5.37,1.67862,0.0689739,-0.230718,1.79406,-0.101268,0.27841,1.79977,0.261996,0.261151,1.75371,0.313635,0.00034359,1.55187,0.319738,-0.274218,
5.4,1.67861,0.068958,-0.230737,1.79395,-0.101191,0.27832,1.79971,0.262047,0.26108,1.75337,0.313699,0.000275021,1.55168,0.31966,-0.274235,
5.43,1.67863,0.0689429,-0.230753,1.79392,-0.101154,0.278313,1.79976,0.262234,0.260965,1.75331,0.313713,0.000544285,1.55221,0.319762,-0.275501,
5.46,1.67863,0.0689076,-0.230779,1.79383,-0.101125,0.278224,1.79971,0.262239,0.260899,1.75333,0.31363,0.000829167,1.55233,0.319039,-0.275629,
5.49,1.67863,0.0688922,-0.230828,1.7937,-0.101008,0.278011,1.79971,0.262237,0.260876,1.75333,0.313631,0.000814628,1.55361,0.318323,-0.276429,
5.52,1.67867,0.0688579,-0.230833,1.79372,-0.100983,0.277933,1.79968,0.262281,0.260822,1.75352,0.313533,0.0009658,1.55534,0.316785,-0.277101,
5.55,1.67866,0.0688532,-0.230837,1.79373,-0.100979,0.277881,1.79967,0.262291,0.260778,1.75356,0.313509,0.000909284,1.55612,0.316791,-0.277614,
5.58,1.67871,0.068826,-0.230878,1.79369,-0.100982,0.277694,1.79966,0.262294,0.260684,1.75371,0.313518,0.000653453,1.55689,0.316457,-0.278433,
5.61,1.67871,0.0688237,-0.230863,1.79369,-0.100989,0.277689,1.79973,0.262315,0.260699,1.75375,0.313434,0.000611336,1.55654,0.31628,-0.278968,
5.64,1.67868,0.0688211,-0.230855,1.79368,-0.100948,0.277573,1.7999,0.262372,0.260658,1.75391,0.313336,0.000503521,1.55595,0.315665,-0.279175,
5.67,1.67865,0.0688051,-0.230832,1.79369,-0.100909,0.27755,1.79992,0.262437,0.260589,1.75394,0.313283,0.000423634,1.55528,0.314745,-0.279079,
5.7,1.67866,0.0688002,-0.230839,1.79366,-0.100933,0.277446,1.79994,0.262474,0.260519,1.75392,0.313238,0.000398288,1.55508,0.314943,-0.279298,
5.73,1.67866,0.068803,-0.230841,1.79373,-0.100991,0.277305,1.79992,0.262482,0.26045,1.75393,0.313185,3.90138e-05,1.555,0.31509,-0.278903,
5.76,1.67864,0.0688025,-0.230821,1.79369,-0.100974,0.277094,1.79997,0.262486,0.260481,1.75391,0.31317,-0.00010045,1.55472,0.315203,-0.279008,
5.79,1.67864,0.068807,-0.230882,1.79371,-0.100923,0.276934,1.79993,0.262496,0.260181,1.75394,0.313181,-0.000251005,1.55445,0.314916,-0.278831,
5.82,1.67867,0.068779,-0.230898,1.79396,-0.100999,0.276756,1.8,0.262499,0.260065,1.75403,0.313092,-0.000225379,1.55576,0.314814,-0.279526,
5.85,1.67868,0.0687624,-0.230905,1.79406,-0.101007,0.276684,1.80005,0.26251,0.26005,1.7541,0.313057,-0.000133209,1.55561,0.314732,-0.27944,
5.88,1.67861,0.0687424,-0.23087,1.79409,-0.101075,0.276669,1.80004,0.262504,0.260042,1.75405,0.313063,-0.000500054,1.55518,0.314551,-0.279546,
5.91,1.6786,0.0687426,-0.230867,1.79412,-0.101054,0.276645,1.80005,0.262499,0.259999,1.75407,0.313043,-0.000605783,1.55605,0.314484,-0.279083,
5.94,1.67852,0.0687106,-0.230869,1.79422,-0.101105,0.276608,1.80008,0.262425,0.259873,1.75409,0.313002,-0.000614131,1.55609,0.314282,-0.279595,
5.97,1.67854,0.0686654,-0.230871,1.79424,-0.10109,0.276602,1.80015,0.262527,0.259804,1.75412,0.312969,-0.000756595,1.55672,0.313655,-0.279979,
6,1.67852,0.0686646,-0.23087,1.79423,-0.101104,0.276498,1.80019,0.262523,0.259819,1.75417,0.312931,-0.000756057,1.55682,0.313241,-0.279667,
6.03,1.67855,0.0686352,-0.230868,1.79433,-0.101021,0.276461,1.80034,0.262669,0.259758,1.75419,0.312853,-0.00080748,1.55696,0.313077,-0.279942,
6.06,1.67854,0.0686355,-0.230866,1.79431,-0.100908,0.276417,1.80042,0.262666,0.259751,1.7542,0.312823,-0.000728292,1.55642,0.313304,-0.280294,
6.09,1.67853,0.0686276,-0.230853,1.79433,-0.100904,0.276412,1.80046,0.262706,0.259728,1.75418,0.312777,-0.000712193,1.5557,0.312619,-0.280285,
6.12,1.67851,0.068581,-0.23083,1.79447,-0.100942,0.276377,1.80042,0.262682,0.259655,1.75415,0.312746,-0.000818468,1.55628,0.312544,-0.280217,
6.15,1.6785,0.0685557,-0.230792,1.7945,-0.101034,0.276352,1.80042,0.262664,0.259698,1.75413,0.312708,-0.000861857,1.55535,0.312353,-0.280305,
6.18,1.67848,0.0684276,-0.230833,1.79452,-0.101026,0.27631,1.80022,0.26263,0.259492,1.75401,0.312486,-0.00107013,1.55465,0.311657,-0.280536,
6.21,1.67848,0.0684143,-0.23083,1.79453,-0.101035,0.276306,1.80021,0.262634,0.25949,1.75399,0.312343,-0.000948625,1.55512,0.311706,-0.280011,
6.24,1.67847,0.0684081,-0.23083,1.79452,-0.101031,0.276314,1.80019,0.262638,0.259477,1.75393,0.312314,-0.000890884,1.55477,0.312146,-0.280062,
6.27,1.67853,0.0683666,-0.230833,1.79453,-0.101032,0.276314,1.80023,0.262659,0.25948,1.75392,0.312304,-0.000869978,1.55553,0.312511,-0.280018,
6.3,1.67854,0.068346,-0.230802,1.79454,-0.101023,0.276322,1.80027,0.262685,0.259531,1.75389,0.31232,-0.000835822,1.55502,0.313503,-0.279205,
6.33,1.67862,0.0683376,-0.230835,1.79456,-0.100986,0.276299,1.80032,0.262718,0.259569,1.75394,0.31234,-0.000624962,1.55538,0.313902,-0.279192,
6.36,1.67863,0.0683278,-0.230815,1.79457,-0.100934,0.276336,1.80035,0.262741,0.259614,1.75391,0.312425,-0.000497626,1.55591,0.314655,-0.279294,
6.39,1.67863,0.0683048,-0.230814,1.79456,-0.100919,0.27634,1.80036,0.262766,0.259613,1.75382,0.312506,-0.000303046,1.55483,0.314462,-0.278395,
6.42,1.67868,0.0683586,-0.230861,1.79455,-0.100921,0.276326,1.80036,0.262836,0.259593,1.7538,0.312576,1.71566e-05,1.55556,0.314779,-0.278013,
6.45,1.67874,0.0683051,-0.230881,1.79453,-0.100909,0.276352,1.8003,0.262914,0.259566,1.75358,0.312637,0.000378764,1.55387,0.314808,-0.277408,
6.48,1.67877,0.0682747,-0.230883,1.79451,-0.100877,0.276381,1.80031,0.262974,0.259549,1.75344,0.312705,0.000561013,1.55375,0.31525,-0.277477,
6.51,1.67879,0.0683114,-0.230867,1.7945,-0.100857,0.276397,1.79899,0.260264,0.262162,1.75328,0.312731,0.000567243,1.55373,0.314984,-0.277286,
6.54,1.67884,0.0683056,-0.23088,1.79449,-0.100851,0.276404,1.79928,0.260865,0.261917,1.75324,0.312725,0.000749883,1.55374,0.315011,-0.277057,
6.57,1.6789,0.068283,-0.230895,1.79448,-0.100822,0.27643,1.79937,0.261182,0.261763,1.75312,0.31279,0.000971688,1.55389,0.314778,-0.277652,
6.6,1.67896,0.0682574,-0.230924,1.79446,-0.100807,0.276416,1.7995,0.261479,0.261601,1.75306,0.312831,0.000936766,1.55452,0.314322,-0.278326,
6.63,1.67896,0.0682189,-0.230906,1.79448,-0.100834,0.276463,1.79953,0.261516,0.261577,1.75301,0.312833,0.000957741,1.55439,0.313701,-0.278786,
6.66,1.67901,0.0682046,-0.230933,1.79446,-0.100803,0.276427,1.79962,0.261581,0.261541,1.75298,0.312837,0.000706107,1.55575,0.314074,-0.279429,
6.69,1.67903,0.0682196,-0.230926,1.79452,-0.100839,0.276462,1.79976,0.261839,0.261426,1.75308,0.312807,0.000516386,1.55676,0.314967,-0.279728,
6.72,1.67903,0.0682208,-0.23092,1.79458,-0.100884,0.276466,1.79986,0.26194,0.261335,1.7531,0.312766,0.000472503,1.55733,0.313916,-0.279381,
6.75,1.67909,0.0681629,-0.230854,1.79479,-0.101044,0.278908,1.79988,0.26202,0.261177,1.75315,0.312688,0.000357265,1.55761,0.314339,-0.279714,
6.78,1.67907,0.0681397,-0.23087,1.79481,-0.101034,0.278619,1.79986,0.261978,0.261083,1.75313,0.312654,0.000317763,1.55577,0.313171,-0.280428,
6.81,1.67909,0.0681295,-0.230869,1.79485,-0.10105,0.278573,1.79992,0.262022,0.261083,1.75317,0.312645,0.000294872,1.55614,0.31384,-0.279816,
6.84,1.67906,0.0680979,-0.23089,1.79486,-0.101049,0.27845,1.79989,0.262045,0.260841,1.75318,0.312612,0.000288828,1.55598,0.313353,-0.279716,
6.87,1.67907,0.0680393,-0.230903,1.7949,-0.101052,0.278316,1.79997,0.26218,0.260712,1.75314,0.312553,0.000220459,1.55512,0.313082,-0.280334,
6.9,1.67906,0.0680248,-0.230896,1.79491,-0.100983,0.278201,1.79998,0.262186,0.260706,1.75311,0.312542,-2.85742e-06,1.55542,0.312989,-0.280367,
6.93,1.67905,0.0680244,-0.230894,1.79496,-0.101007,0.278118,1.79988,0.262214,0.260509,1.75305,0.312511,-1.10577e-05,1.55485,0.31312,-0.27985,
6.96,1.67906,0.0679924,-0.230897,1.79491,-0.10087,0.277788,1.79986,0.262185,0.260467,1.75305,0.312377,-2.24504e-05,1.55502,0.312688,-0.280043,
6.99,1.67904,0.0679184,-0.230928,1.79492,-0.101036,0.277445,1.79984,0.262195,0.26033,1.75304,0.312361,-7.94048e-05,1.55491,0.312689,-0.280347,
7.02,1.67903,0.0679002,-0.230918,1.79505,-0.101032,0.277296,1.79986,0.262193,0.260307,1.75305,0.312348,-0.000110838,1.55559,0.312689,-0.280338,
7.05,1.67903,0.0678868,-0.230924,1.7952,-0.101151,0.277068,1.79988,0.262206,0.260259,1.75309,0.312315,-0.000358262,1.55586,0.31267,-0.281145,
7.08,1.679,0.0678673,-0.230905,1.79519,-0.10114,0.277035,1.79989,0.262236,0.260268,1.75306,0.312225,-0.000295708,1.55544,0.312336,-0.280763,
7.11,1.67901,0.0678407,-0.230905,1.79527,-0.101138,0.276914,1.8,0.262355,0.260136,1.75304,0.312089,-0.000646256,1.556,0.312535,-0.280826,
7.14,1.67901,0.0678227,-0.230892,1.79533,-0.101143,0.276911,1.80006,0.262395,0.260093,1.75302,0.312004,-0.000601826,1.5557,0.312737,-0.281147,
7.17,1.679,0.0678055,-0.230894,1.79532,-0.101141,0.276843,1.80006,0.262398,0.260086,1.75294,0.311884,-0.000522808,1.55561,0.312532,-0.280438,
7.2,1.67901,0.0677716,-0.230885,1.79555,-0.10129,0.27672,1.80011,0.262396,0.260065,1.75296,0.311868,-0.000528257,1.5561,0.312297,-0.280519,
7.23,1.67902,0.0677447,-0.230872,1.79563,-0.101424,0.276652,1.80015,0.262427,0.260058,1.75295,0.311846,-0.000518139,1.55589,0.312302,-0.280095,
7.26,1.67901,0.0677276,-0.230877,1.79565,-0.101419,0.276584,1.80015,0.262433,0.260051,1.75297,0.311819,-0.000448017,1.55551,0.312355,-0.280369,
7.29,1.679,0.0677319,-0.230884,1.79568,-0.101424,0.276576,1.80016,0.262424,0.260007,1.75298,0.311799,-0.000449382,1.55605,0.312364,-0.279859,
7.32,1.67896,0.0677136,-0.230875,1.79572,-0.101471,0.276446,1.80025,0.262419,0.259991,1.75297,0.311675,-0.000369138,1.55668,0.312275,-0.280363,
7.35,1.67896,0.0676934,-0.230877,1.79572,-0.101458,0.276405,1.80025,0.262414,0.259981,1.75299,0.31164,-0.000326721,1.55616,0.311628,-0.280408,
7.38,1.67898,0.0676752,-0.2309,1.79573,-0.101482,0.27635,1.80026,0.26238,0.259977,1.75301,0.311589,-0.000302978,1.55629,0.311828,-0.280225,
7.41,1.67898,0.0676614,-0.230911,1.79575,-0.101641,0.276289,1.80022,0.262345,0.259886,1.75296,0.311545,-0.000299794,1.55599,0.311733,-0.280373,
7.44,1.679,0.0676237,-0.230902,1.7958,-0.101703,0.27622,1.80027,0.262346,0.25994,1.75299,0.311537,-0.000422831,1.55607,0.311526,-0.280767,
7.47,1.67901,0.0675884,-0.230895,1.79581,-0.101721,0.276198,1.80027,0.262331,0.259982,1.753,0.311509,-0.000424908,1.55597,0.311895,-0.280178,
7.5,1.67902,0.0675661,-0.230889,1.79579,-0.101715,0.276191,1.80028,0.262335,0.25999,1.75293,0.311552,-0.000515073,1.556,0.311882,-0.279124,
7.53,1.67906,0.0675281,-0.230912,1.79583,-0.101756,0.276178,1.80024,0.262295,0.259922,1.75295,0.311558,-0.000502247,1.55602,0.312451,-0.278838,
7.56,1.6791,0.0675039,-0.230927,1.79579,-0.101762,0.276134,1.80026,0.262355,0.259936,1.75292,0.311601,-0.000347412,1.55425,0.312638,-0.277343,
7.59,1.67913,0.0674958,-0.230949,1.79577,-0.101738,0.276101,1.80026,0.262385,0.259971,1.75289,0.311625,3.52046e-06,1.55334,0.313131,-0.277069,
7.62,1.67916,0.0674634,-0.230931,1.79578,-0.101881,0.276284,1.80027,0.262407,0.259985,1.7527,0.311648,0.000303237,1.55312,0.312859,-0.276458,
7.65,1.67926,0.0673901,-0.230832,1.79582,-0.102069,0.279018,1.80024,0.262443,0.259974,1.75259,0.311713,0.000245902,1.55255,0.313053,-0.275935,
7.68,1.67936,0.0673143,-0.230616,1.79593,-0.102169,0.280823,1.79909,0.259803,0.262615,1.75239,0.311707,0.000760628,1.5518,0.313451,-0.275466,
7.71,1.67939,0.0673018,-0.230625,1.79586,-0.10202,0.280576,1.79922,0.260151,0.262294,1.75223,0.311702,0.00113023,1.552,0.313982,-0.27577,
7.74,1.67949,0.0672609,-0.230568,1.7958,-0.101999,0.281726,1.79947,0.260656,0.261959,1.75206,0.311722,0.00165051,1.55158,0.314424,-0.274856,
7.77,1.67949,0.0672646,-0.23057,1.79561,-0.10174,0.281375,1.7995,0.261202,0.261811,1.75139,0.311796,0.00208199,1.55164,0.316019,-0.274254,
7.8,1.6795,0.0672573,-0.230586,1.79557,-0.101677,0.281046,1.79933,0.261448,0.261604,1.75087,0.312004,0.00236636,1.55145,0.316828,-0.273785,
7.83,1.67955,0.0672593,-0.230624,1.79553,-0.101668,0.280808,1.79928,0.261621,0.261491,1.75058,0.31213,0.00262962,1.55062,0.318198,-0.273074,
7.86,1.67955,0.067251,-0.230659,1.79527,-0.101487,0.280375,1.79917,0.261774,0.261452,1.75024,0.312243,0.00278964,1.54864,0.318453,-0.272209,
7.89,1.67956,0.0672492,-0.230673,1.79519,-0.101389,0.280162,1.79907,0.261921,0.261368,1.74975,0.312342,0.00310386,1.54751,0.319165,-0.271697,
7.92,1.67957,0.0672507,-0.230694,1.79511,-0.101354,0.27996,1.7991,0.262135,0.261127,1.74935,0.3124,0.00340528,1.54698,0.319627,-0.271475,
7.95,1.67965,0.0671584,-0.230639,1.79517,-0.101591,0.281282,1.79908,0.262191,0.261089,1.74894,0.31243,0.0039031,1.54657,0.319628,-0.271684,
7.98,1.67965,0.0671544,-0.230638,1.79514,-0.101782,0.280748,1.79815,0.26033,0.262644,1.74854,0.312509,0.00413801,1.54765,0.318775,-0.272906,
8.01,1.67968,0.0671378,-0.230602,1.79525,-0.101936,0.281722,1.79742,0.258756,0.263903,1.74852,0.312494,0.00411828,1.55003,0.317974,-0.274168,
8.04,1.67978,0.0670952,-0.23055,1.79533,-0.10199,0.282468,1.79753,0.259133,0.263605,1.74859,0.312534,0.00429336,1.55188,0.317754,-0.274607,
8.07,1.6798,0.0670859,-0.230541,1.7955,-0.101898,0.281969,1.79784,0.259564,0.263333,1.74867,0.312539,0.00429872,1.55439,0.317941,-0.275601,
8.1,1.67979,0.0670852,-0.230533,1.79554,-0.102137,0.281678,1.7979,0.259875,0.263005,1.74877,0.312544,0.00438539,1.55397,0.317919,-0.275777,
8.13,1.67981,0.0671658,-0.230583,1.79541,-0.10194,0.280588,1.79826,0.260428,0.262579,1.74917,0.312538,0.00473813,1.5559,0.317126,-0.276572,
8.16,1.67983,0.0671698,-0.230585,1.79545,-0.101942,0.280408,1.79835,0.260638,0.262365,1.74942,0.312491,0.00482201,1.55576,0.317249,-0.276639,
8.19,1.67987,0.0671857,-0.230552,1.79556,-0.102078,0.280174,1.79863,0.260932,0.262248,1.74952,0.312486,0.00479623,1.55619,0.316696,-0.276688,
8.22,1.67987,0.0671875,-0.230554,1.79559,-0.102048,0.279918,1.7987,0.260985,0.26194,1.74972,0.31248,0.00469321,1.5556,0.315745,-0.276735,
8.25,1.67986,0.0671919,-0.230556,1.79554,-0.101941,0.279571,1.79889,0.261114,0.261864,1.74981,0.312453,0.00464178,1.55563,0.315725,-0.276677,
8.28,1.67981,0.0672022,-0.230571,1.79553,-0.101902,0.279255,1.79893,0.261265,0.261613,1.74992,0.312388,0.00462188,1.55497,0.314411,-0.276386,
8.31,1.67981,0.0671964,-0.23057,1.79549,-0.101806,0.278972,1.79895,0.261289,0.261585,1.75001,0.312375,0.00450959,1.55579,0.314563,-0.276105,
8.34,1.67983,0.0671772,-0.230558,1.79557,-0.101711,0.278912,1.79903,0.261292,0.261465,1.75015,0.312399,0.00413828,1.5567,0.314019,-0.277156,
8.37,1.67982,0.0671517,-0.23056,1.79564,-0.101666,0.278803,1.7991,0.261388,0.261393,1.75023,0.312326,0.00400677,1.55651,0.314187,-0.277374,
8.4,1.67982,0.0671443,-0.230558,1.79571,-0.101728,0.278678,1.79915,0.261423,0.261364,1.75042,0.312249,0.00373717,1.55697,0.314052,-0.277194,
8.43,1.67982,0.0671374,-0.230556,1.79573,-0.101612,0.27849,1.79921,0.261451,0.2613,1.75061,0.312114,0.00345331,1.5577,0.313961,-0.277844,
8.46,1.67985,0.0670779,-0.230572,1.79593,-0.101479,0.278294,1.7992,0.261435,0.261127,1.75075,0.311992,0.0033069,1.55708,0.313381,-0.278851,
8.49,1.67983,0.0670754,-0.230579,1.79589,-0.101493,0.278209,1.79916,0.261474,0.260966,1.75075,0.311921,0.00318503,1.55653,0.312482,-0.27899,
8.52,1.6798,0.0670677,-0.230547,1.79589,-0.101445,0.278109,1.79846,0.25952,0.262494,1.7508,0.31183,0.0030356,1.55666,0.311928,-0.279467,
8.55,1.67971,0.0670424,-0.23056,1.79585,-0.101415,0.277995,1.79855,0.259713,0.262212,1.75086,0.311699,0.00276047,1.55638,0.31163,-0.279044,
8.58,1.67969,0.0670334,-0.230575,1.7958,-0.101356,0.277811,1.79861,0.259816,0.262048,1.75089,0.311665,0.00272845,1.55636,0.311236,-0.279498,
8.61,1.6797,0.0670276,-0.230581,1.79583,-0.101358,0.277781,1.79874,0.259946,0.26185,1.75093,0.311622,0.00258052,1.55698,0.311366,-0.279465,
8.64,1.67968,0.0669929,-0.23059,1.79584,-0.10135,0.277738,1.7988,0.260105,0.261628,1.75096,0.311554,0.00249848,1.55669,0.311339,-0.279323,
8.67,1.67966,0.066996,-0.230633,1.79585,-0.101279,0.277595,1.79906,0.26048,0.261109,1.75107,0.311397,0.00236203,1.5573,0.310996,-0.27998,
8.7,1.67968,0.066996,-0.230643,1.79589,-0.101269,0.277521,1.79922,0.260609,0.260986,1.75111,0.311354,0.00199281,1.558,0.311894,-0.279464,
8.73,1.67975,0.0669918,-0.230639,1.79599,-0.101273,0.277463,1.79933,0.260657,0.260991,1.75136,0.311374,0.00191379,1.55891,0.311579,-0.280037,
8.76,1.67976,0.0669992,-0.230638,1.79602,-0.101255,0.277437,1.79948,0.260826,0.260893,1.75159,0.311321,0.00179641,1.55848,0.311962,-0.280129,
8.79,1.67974,0.0669899,-0.230631,1.79605,-0.101207,0.277253,1.79953,0.261037,0.260649,1.75185,0.311236,0.00174386,1.55752,0.310854,-0.280272,
8.82,1.6797,0.0670124,-0.230625,1.79601,-0.101195,0.277215,1.79953,0.261065,0.260628,1.75184,0.311205,0.00167885,1.55687,0.310576,-0.281682,
8.85,1.67971,0.0670067,-0.230629,1.79601,-0.101208,0.277186,1.79957,0.261142,0.260539,1.75189,0.311144,0.00152763,1.55675,0.311026,-0.281523,
8.88,1.6797,0.0670132,-0.230619,1.79601,-0.101206,0.277178,1.7996,0.261178,0.260533,1.75197,0.311072,0.00148311,1.55624,0.310845,-0.280973,
8.91,1.67974,0.0670234,-0.230617,1.79611,-0.101256,0.2771,1.79966,0.261287,0.260548,1.75222,0.311167,0.000825073,1.55681,0.31111,-0.280565,
8.94,1.67976,0.0670381,-0.230604,1.7961,-0.101275,0.277034,1.7997,0.261387,0.260598,1.7522,0.311166,0.000747,1.55677,0.310812,-0.281305,
8.97,1.67976,0.0670379,-0.230605,1.7961,-0.101276,0.276976,1.79973,0.261442,0.260636,1.7522,0.311169,0.000750879,1.55687,0.31078,-0.280682,
9,1.67977,0.0670654,-0.230585,1.79612,-0.101284,0.276972,1.79972,0.261535,0.260634,1.75218,0.31119,0.000716614,1.55743,0.310974,-0.28067,
9.03,1.67978,0.0670672,-0.230584,1.79614,-0.101328,0.276967,1.79971,0.261558,0.260633,1.75228,0.311276,0.000490145,1.55751,0.311248,-0.28042,
9.06,1.67982,0.0670511,-0.230615,1.79614,-0.101329,0.276967,1.7997,0.26173,0.260479,1.75232,0.311266,0.000489339,1.55799,0.311801,-0.280765,
9.09,1.67984,0.0670543,-0.230617,1.79614,-0.101345,0.276969,1.79973,0.261847,0.260472,1.75232,0.311261,0.00049358,1.5577,0.310506,-0.28126,
9.12,1.67984,0.0670756,-0.230578,1.79598,-0.101612,0.279519,1.79968,0.261906,0.260457,1.75233,0.311311,0.000336591,1.55683,0.310073,-0.280863,
9.15,1.67982,0.0670353,-0.230592,1.79586,-0.101492,0.279393,1.79961,0.26206,0.260357,1.75221,0.311337,8.46223e-05,1.55661,0.310026,-0.280268,
9.18,1.67985,0.0670548,-0.230619,1.79582,-0.101404,0.279356,1.7996,0.262149,0.260269,1.75217,0.311355,-8.98228e-05,1.55688,0.310702,-0.280279,
9.21,1.67991,0.0670071,-0.230514,1.79575,-0.101517,0.281174,1.7996,0.262354,0.260242,1.75216,0.311356,-7.13074e-05,1.55679,0.310462,-0.279887,
9.24,1.67995,0.0670377,-0.230385,1.7957,-0.101573,0.282411,1.79964,0.262461,0.260327,1.75217,0.311377,-4.20207e-05,1.55728,0.311844,-0.27869,
9.27,1.67997,0.0670487,-0.230401,1.79554,-0.101612,0.281973,1.79963,0.262636,0.260268,1.75214,0.311429,7.86757e-05,1.55672,0.311748,-0.278446,
9.3,1.68002,0.0671859,-0.230393,1.79506,-0.101282,0.281289,1.79893,0.261002,0.262175,1.75214,0.311515,0.000484214,1.55673,0.3131,-0.277874,
9.33,1.68004,0.0672045,-0.230432,1.79488,-0.100998,0.281017,1.79905,0.261266,0.262051,1.75216,0.31159,0.000612597,1.55681,0.312919,-0.277599,
9.36,1.68003,0.0672092,-0.230433,1.79481,-0.100972,0.280744,1.79901,0.261358,0.261831,1.75217,0.311639,0.000621399,1.55718,0.312238,-0.27809,
9.39,1.68006,0.0672124,-0.230324,1.79484,-0.101056,0.282038,1.79912,0.261638,0.261712,1.75218,0.311637,0.000622154,1.55758,0.311372,-0.278338,
9.42,1.68007,0.0672281,-0.230318,1.79477,-0.100906,0.281768,1.79923,0.261882,0.261498,1.75227,0.311706,0.000409039,1.55835,0.31147,-0.278837,
9.45,1.68001,0.0672743,-0.230364,1.79444,-0.100655,0.281087,1.79925,0.262033,0.261317,1.7523,0.311779,0.000107337,1.55835,0.311484,-0.279442,
9.48,1.68003,0.0672755,-0.230388,1.79432,-0.100563,0.280745,1.79935,0.262325,0.261078,1.75243,0.311785,-1.3031e-05,1.55868,0.311557,-0.279877,
9.51,1.68005,0.067273,-0.230381,1.79433,-0.100554,0.280723,1.7995,0.262485,0.260956,1.75264,0.311826,-0.000111046,1.56,0.312045,-0.280248,
9.54,1.68004,0.0672712,-0.230377,1.79432,-0.100503,0.280671,1.79957,0.262724,0.260794,1.75263,0.311886,-0.00069428,1.5594,0.31139,-0.280453,
