Time,Body[x],Body[y],Body[z],Left Shoulder [x],Left Shoulder [y],Left Shoulder [z],Right Shoulder [x],Right Shoulder [y],Right Shoulder [z],Right Elbow [x],Right Elbow [y],Right Elbow [z],Right Hand [x],Right Hand [y],Right Hand [z]
0.93,1.18952,-0.0165855,-0.136595,1.24765,-0.190371,0.414006,1.23413,0.168477,0.406598,1.22115,0.256215,0.134731,1.08074,0.316922,-0.152171,
0.96,1.18959,-0.0171992,-0.136819,1.24761,-0.190469,0.414107,1.23416,0.168427,0.406631,1.21934,0.255917,0.134979,1.05064,0.300964,-0.142093,
0.99,1.18942,-0.0175219,-0.137066,1.2476,-0.190604,0.414084,1.23417,0.168167,0.406785,1.21101,0.252071,0.135484,1.02713,0.277235,-0.1327,
1.02,1.1891,-0.0175524,-0.137862,1.24722,-0.191022,0.413349,1.23379,0.167325,0.406548,1.20351,0.24413,0.13929,1.01269,0.251457,-0.127456,
1.05,1.1864,-0.0171329,-0.142694,1.24683,-0.191422,0.41269,1.2336,0.166686,0.406441,1.16653,0.226679,0.101664,0.997694,0.22634,-0.139016,
1.08,1.18594,-0.0168907,-0.142983,1.24662,-0.191639,0.412495,1.23344,0.166312,0.406374,1.19111,0.222511,0.154066,0.9958,0.212684,-0.142171,
1.11,1.18246,-0.0151157,-0.130635,1.24491,-0.192254,0.415501,1.23195,0.160894,0.412681,1.19139,0.221313,0.156008,0.996037,0.192779,-0.132157,
1.14,1.18036,-0.0144463,-0.12607,1.24339,-0.192721,0.417293,1.23062,0.158186,0.415666,1.19087,0.220762,0.157194,0.994548,0.181288,-0.130065,
1.17,1.17956,-0.0136458,-0.123693,1.24234,-0.193086,0.418514,1.23019,0.157352,0.417179,1.19052,0.220449,0.161729,0.991283,0.185358,-0.131609,
1.2,1.17924,-0.013031,-0.123299,1.2416,-0.193243,0.419257,1.22953,0.156712,0.417934,1.18945,0.221003,0.164802,0.994027,0.194649,-0.130736,
1.23,1.17929,-0.0126281,-0.123215,1.24081,-0.193257,0.419566,1.22915,0.15649,0.418537,1.18048,0.223522,0.153985,0.991588,0.210533,-0.139898,
1.26,1.1794,-0.0125845,-0.123129,1.24054,-0.193235,0.419715,1.22891,0.156417,0.418601,1.1783,0.224132,0.151297,0.991932,0.218426,-0.143001,
1.29,1.17972,-0.0123317,-0.123247,1.23783,-0.192264,0.418764,1.22853,0.156188,0.419066,1.17674,0.225656,0.150278,0.995269,0.229041,-0.1466,
1.32,1.18005,-0.0118683,-0.123751,1.23683,-0.191766,0.418312,1.22821,0.15614,0.419476,1.17494,0.22802,0.147869,0.998077,0.23474,-0.14708,
1.35,1.18026,-0.0117807,-0.124212,1.23634,-0.191408,0.418091,1.22806,0.156149,0.419757,1.17436,0.229245,0.146682,1.00266,0.234574,-0.147667,
1.38,1.18032,-0.0117661,-0.124351,1.23636,-0.191396,0.41816,1.22783,0.156173,0.420024,1.17376,0.229977,0.145109,1.00353,0.233608,-0.151477,
1.41,1.18033,-0.0117954,-0.124384,1.23638,-0.191391,0.418222,1.22758,0.15611,0.420033,1.17353,0.230162,0.144105,1.00313,0.231256,-0.150447,
1.44,1.18032,-0.0118639,-0.124677,1.23628,-0.191014,0.418316,1.22704,0.156019,0.419942,1.17306,0.229928,0.143232,1.00209,0.227264,-0.152085,
1.47,1.18016,-0.0121666,-0.124947,1.23632,-0.190943,0.41859,1.22627,0.155892,0.419695,1.17222,0.229575,0.143363,0.996939,0.220377,-0.153063,
1.5,1.17979,-0.0128238,-0.125501,1.23611,-0.190462,0.418569,1.22549,0.155798,0.419244,1.1713,0.228964,0.144472,0.996366,0.210059,-0.140678,
1.53,1.17943,-0.0133177,-0.125685,1.23622,-0.190432,0.418766,1.22524,0.155813,0.419328,1.16927,0.228173,0.146421,0.98755,0.204175,-0.144827,
1.56,1.17927,-0.0136421,-0.125833,1.23621,-0.190111,0.418675,1.2249,0.155839,0.419241,1.16727,0.227483,0.147569,0.982046,0.201483,-0.147194,
1.59,1.17911,-0.0138724,-0.125919,1.23625,-0.190115,0.418701,1.22464,0.155853,0.419111,1.16614,0.227206,0.148298,0.979497,0.201284,-0.145303,
1.62,1.17894,-0.0140958,-0.12602,1.23598,-0.189421,0.418487,1.22449,0.155867,0.419116,1.16646,0.226923,0.1563,0.976485,0.20259,-0.142824,
1.65,1.17883,-0.0140613,-0.12603,1.23607,-0.189224,0.418616,1.2244,0.155871,0.419141,1.16711,0.226738,0.160689,0.975428,0.204028,-0.139586,
1.68,1.17854,-0.0138919,-0.1261,1.23587,-0.18873,0.418648,1.22431,0.155861,0.419172,1.16502,0.226655,0.158223,0.975867,0.207035,-0.141506,
1.71,1.17844,-0.0136767,-0.126119,1.23585,-0.188564,0.418636,1.22429,0.155852,0.419206,1.16382,0.226635,0.15613,0.976684,0.208191,-0.144072,
1.74,1.17826,-0.0132104,-0.126192,1.23595,-0.188629,0.418775,1.22413,0.155791,0.419138,1.16208,0.226526,0.151307,0.981074,0.209901,-0.14429,
1.77,1.17805,-0.0126358,-0.12616,1.23603,-0.188678,0.418872,1.2241,0.155782,0.419174,1.16215,0.226542,0.15043,0.986277,0.212646,-0.146178,
1.8,1.17795,-0.0122468,-0.12637,1.23596,-0.188543,0.418828,1.22408,0.155754,0.419114,1.16272,0.226665,0.148843,0.991608,0.214548,-0.149086,
1.83,1.17797,-0.0120263,-0.126451,1.23589,-0.188407,0.418769,1.22408,0.155747,0.419136,1.16341,0.226817,0.146198,0.995515,0.214347,-0.150314,
1.86,1.17798,-0.011932,-0.126524,1.23579,-0.188287,0.418715,1.22407,0.155716,0.419076,1.16422,0.22682,0.145779,0.996997,0.213617,-0.152157,
1.89,1.17811,-0.0119479,-0.126583,1.23575,-0.188184,0.418729,1.2241,0.15571,0.41912,1.16516,0.226775,0.145699,0.997572,0.213534,-0.153719,
1.92,1.17817,-0.0119582,-0.126583,1.23574,-0.188132,0.418745,1.22416,0.155708,0.419201,1.16551,0.226699,0.145653,0.996476,0.213412,-0.15424,
1.95,1.17831,-0.0120549,-0.126657,1.23586,-0.188234,0.418891,1.2242,0.155689,0.41919,1.16611,0.226436,0.14506,0.995488,0.212436,-0.154023,
1.98,1.17851,-0.0122562,-0.12668,1.23587,-0.188206,0.418898,1.22424,0.155668,0.419233,1.16636,0.226256,0.145184,0.993862,0.21123,-0.153612,
2.01,1.17852,-0.0122953,-0.126731,1.23587,-0.188183,0.418894,1.22425,0.155642,0.419207,1.16645,0.226109,0.145319,0.991081,0.210239,-0.152708,
2.04,1.17858,-0.0123712,-0.126703,1.23611,-0.188418,0.419077,1.22431,0.155604,0.419261,1.16645,0.225918,0.145507,0.989909,0.210274,-0.152084,
2.07,1.17866,-0.0125294,-0.126702,1.23635,-0.188602,0.419224,1.22441,0.155589,0.419297,1.16654,0.22581,0.14573,0.98918,0.210637,-0.152995,
2.1,1.17873,-0.0125968,-0.126748,1.23635,-0.188585,0.419188,1.22444,0.155575,0.419323,1.16672,0.225766,0.146221,0.988798,0.210992,-0.152998,
2.13,1.17877,-0.0126988,-0.126761,1.23647,-0.188723,0.419271,1.22445,0.155516,0.419305,1.16677,0.22572,0.146355,0.987544,0.210996,-0.151848,
2.16,1.17881,-0.012751,-0.126785,1.23645,-0.188679,0.419227,1.22445,0.155473,0.419309,1.16675,0.225726,0.14636,0.987465,0.211654,-0.152006,
2.19,1.17889,-0.0127792,-0.126787,1.23646,-0.188654,0.419195,1.22456,0.155475,0.419423,1.16675,0.225795,0.146449,0.989695,0.213048,-0.153423,
2.22,1.17899,-0.0128627,-0.126811,1.23644,-0.188616,0.419144,1.22464,0.155481,0.419561,1.16669,0.225831,0.146397,0.989758,0.213238,-0.152528,
2.25,1.17904,-0.0128962,-0.126832,1.23645,-0.188607,0.419132,1.22463,0.15546,0.419529,1.16663,0.225881,0.146289,0.99042,0.213298,-0.152455,
2.28,1.17915,-0.0129191,-0.126822,1.23646,-0.188576,0.419098,1.22471,0.155489,0.419705,1.16662,0.225939,0.146309,0.989859,0.21348,-0.151656,
2.31,1.17925,-0.0128789,-0.126803,1.23661,-0.188721,0.419199,1.22479,0.15551,0.419869,1.16664,0.226047,0.146299,0.991083,0.213921,-0.150647,
2.34,1.17939,-0.0128737,-0.126805,1.23661,-0.188624,0.419169,1.22485,0.155542,0.419959,1.16662,0.226128,0.146332,0.99077,0.214076,-0.149356,
2.37,1.17945,-0.0128021,-0.126848,1.23658,-0.188534,0.41912,1.22485,0.155539,0.419968,1.16658,0.226199,0.146365,0.989567,0.214177,-0.150743,
2.4,1.17952,-0.0126923,-0.126879,1.23654,-0.188396,0.419,1.22494,0.15561,0.420181,1.16657,0.22628,0.146488,0.989901,0.214528,-0.149095,
2.43,1.17968,-0.0125759,-0.126864,1.2366,-0.188283,0.418976,1.22499,0.155664,0.420309,1.16611,0.226396,0.145775,0.9892,0.216056,-0.149089,
2.46,1.17974,-0.012539,-0.126874,1.2366,-0.188206,0.418956,1.22499,0.155664,0.420311,1.16609,0.226434,0.145827,0.98831,0.216096,-0.150067,
2.49,1.17986,-0.0125347,-0.12688,1.23664,-0.188126,0.418934,1.22499,0.155666,0.420312,1.16606,0.226506,0.145893,0.988428,0.216813,-0.150357,
2.52,1.18021,-0.0122173,-0.126752,1.23706,-0.188359,0.419222,1.22511,0.155798,0.420468,1.166,0.226701,0.145681,0.989703,0.216304,-0.15106,
2.55,1.18036,-0.0121329,-0.126703,1.2374,-0.188298,0.419305,1.22515,0.155831,0.420499,1.16584,0.22679,0.145083,0.990218,0.215323,-0.151157,
2.58,1.18051,-0.0120905,-0.126673,1.23767,-0.188218,0.419338,1.22525,0.155912,0.420595,1.16579,0.226951,0.144781,0.989898,0.214791,-0.150783,
2.61,1.18066,-0.0119135,-0.126595,1.23795,-0.188152,0.419443,1.22536,0.155994,0.42063,1.16595,0.22709,0.144301,0.991964,0.214819,-0.150697,
2.64,1.18068,-0.0118785,-0.126593,1.23805,-0.187983,0.419427,1.2254,0.156037,0.420624,1.16611,0.227159,0.144422,0.991667,0.214024,-0.150977,
2.67,1.18081,-0.0117621,-0.126547,1.23839,-0.188234,0.419671,1.22547,0.156102,0.420532,1.16672,0.22754,0.145157,0.992654,0.214691,-0.150572,
2.7,1.18098,-0.0116314,-0.126431,1.23854,-0.188342,0.419782,1.22556,0.156182,0.420483,1.16704,0.22771,0.145299,0.993433,0.215085,-0.151908,
2.73,1.18111,-0.0114282,-0.12649,1.23883,-0.188001,0.419738,1.22565,0.15623,0.420411,1.16753,0.227896,0.145577,0.993551,0.215333,-0.152302,
2.76,1.18124,-0.011322,-0.126391,1.23901,-0.188093,0.419845,1.22577,0.15628,0.420438,1.16812,0.228115,0.146042,0.994555,0.216262,-0.152532,
2.79,1.18137,-0.0111598,-0.126234,1.23928,-0.188245,0.420021,1.22603,0.156387,0.420516,1.16857,0.228337,0.145914,0.994523,0.216287,-0.154026,
2.82,1.18146,-0.0109943,-0.126116,1.23948,-0.188375,0.420153,1.22628,0.156487,0.420563,1.1692,0.228538,0.146373,0.994683,0.215644,-0.153947,
2.85,1.18158,-0.0108243,-0.125994,1.23988,-0.188084,0.420192,1.22649,0.156526,0.420601,1.16977,0.22873,0.146667,0.995432,0.215176,-0.154583,
2.88,1.18171,-0.010694,-0.125862,1.24039,-0.187933,0.420409,1.22658,0.156531,0.42061,1.17007,0.228863,0.146694,0.995613,0.215051,-0.155145,
2.91,1.18178,-0.0106866,-0.125809,1.24081,-0.187419,0.420273,1.22669,0.156528,0.420587,1.17029,0.228945,0.146206,0.995937,0.214756,-0.154913,
2.94,1.18182,-0.01066,-0.125774,1.24113,-0.187024,0.420178,1.22678,0.156527,0.420574,1.17058,0.229033,0.146364,0.995516,0.214935,-0.154585,
2.97,1.18184,-0.0106413,-0.12576,1.24139,-0.186866,0.420175,1.22683,0.156522,0.42053,1.17059,0.229033,0.146378,0.995684,0.214814,-0.154954,
3,1.18188,-0.0106012,-0.125713,1.24156,-0.186673,0.420148,1.22692,0.156534,0.420537,1.17072,0.229076,0.146438,0.995406,0.214899,-0.155287,
3.03,1.1819,-0.0105649,-0.125643,1.24164,-0.186776,0.420172,1.22696,0.156544,0.420547,1.17064,0.229135,0.145933,0.994411,0.213908,-0.154322,
3.06,1.182,-0.0106402,-0.12556,1.24171,-0.187241,0.420447,1.22701,0.156543,0.420524,1.17058,0.229136,0.145723,0.993834,0.213289,-0.154825,
3.09,1.18205,-0.0106942,-0.125491,1.24174,-0.18746,0.420573,1.22705,0.156558,0.420518,1.1703,0.229096,0.145034,0.993419,0.212998,-0.154915,
3.12,1.18205,-0.0106803,-0.125485,1.24197,-0.187333,0.420588,1.22707,0.156548,0.420502,1.17027,0.229067,0.14486,0.994734,0.213045,-0.155374,
3.15,1.18207,-0.0106472,-0.125426,1.24207,-0.187711,0.420835,1.22715,0.156565,0.42051,1.17029,0.229087,0.144773,0.994482,0.213092,-0.15509,
3.18,1.18207,-0.0105833,-0.125431,1.24224,-0.187386,0.420741,1.2272,0.156573,0.420525,1.17038,0.229143,0.144952,0.995322,0.213476,-0.155214,
3.21,1.18205,-0.0105452,-0.125442,1.24234,-0.187131,0.420583,1.22722,0.156578,0.42053,1.17041,0.229155,0.145024,0.994542,0.214069,-0.154891,
3.24,1.18205,-0.0104989,-0.125375,1.24236,-0.187466,0.42084,1.22726,0.15658,0.420532,1.17089,0.229226,0.145642,0.995303,0.214733,-0.155574,
3.27,1.18209,-0.0104634,-0.125308,1.24237,-0.187768,0.421035,1.22733,0.156594,0.420557,1.17121,0.229233,0.146296,0.994307,0.215184,-0.154803,
3.3,1.18221,-0.0104792,-0.125242,1.24241,-0.187783,0.421094,1.2274,0.156624,0.420606,1.17128,0.229338,0.146349,0.994173,0.215982,-0.154785,
3.33,1.18226,-0.0103005,-0.125222,1.24253,-0.187556,0.420977,1.22749,0.156653,0.420671,1.17134,0.229431,0.146809,0.993643,0.216533,-0.155064,
3.36,1.18242,-0.0100304,-0.125155,1.24266,-0.187625,0.421074,1.22772,0.156773,0.420785,1.17133,0.229633,0.147147,0.992915,0.217497,-0.155536,
3.39,1.18278,-0.00964237,-0.125026,1.24304,-0.187191,0.421052,1.22796,0.156933,0.420942,1.17144,0.229924,0.147117,0.994113,0.218234,-0.154612,
3.42,1.183,-0.00949629,-0.124995,1.24317,-0.187063,0.421007,1.22805,0.156991,0.421001,1.17163,0.230047,0.147327,0.994035,0.218851,-0.154125,
3.45,1.18312,-0.00931401,-0.124975,1.24336,-0.186613,0.420832,1.22809,0.157019,0.421021,1.17171,0.230258,0.147017,0.994679,0.219167,-0.152985,
3.48,1.18328,-0.00912512,-0.124977,1.24347,-0.186448,0.42077,1.22816,0.157075,0.421054,1.17194,0.230529,0.147317,0.994276,0.220294,-0.152346,
3.51,1.18358,-0.00886239,-0.124872,1.24343,-0.186678,0.420839,1.22832,0.157174,0.421113,1.17207,0.231055,0.146717,0.996013,0.220578,-0.152073,
3.54,1.18363,-0.00879532,-0.124864,1.24353,-0.186337,0.420692,1.22835,0.157196,0.421122,1.17213,0.231119,0.146618,0.995789,0.22072,-0.153193,
3.57,1.1838,-0.00863689,-0.124835,1.24348,-0.186531,0.420763,1.22852,0.15729,0.421211,1.17279,0.231434,0.147178,0.995972,0.219882,-0.152873,
3.6,1.18393,-0.00857776,-0.124873,1.24357,-0.186188,0.420599,1.22862,0.157334,0.421233,1.17287,0.23153,0.147028,0.996705,0.219924,-0.154352,
3.63,1.18421,-0.00842215,-0.124811,1.24387,-0.185868,0.420558,1.22873,0.157384,0.42126,1.17321,0.231603,0.147259,0.997135,0.21896,-0.153485,
3.66,1.18433,-0.00833859,-0.124792,1.24423,-0.185588,0.420579,1.2289,0.157452,0.421288,1.1733,0.231678,0.147068,0.996824,0.218588,-0.15435,
3.69,1.1844,-0.0082432,-0.124787,1.24434,-0.185359,0.420513,1.22898,0.157513,0.421306,1.17364,0.231773,0.147229,0.996223,0.217608,-0.154709,
3.72,1.18455,-0.00815921,-0.124698,1.24515,-0.184645,0.420604,1.22925,0.157655,0.421374,1.17375,0.231813,0.147042,0.997259,0.218373,-0.156926,
3.75,1.18462,-0.00805053,-0.124651,1.24584,-0.184091,0.420713,1.2294,0.157758,0.421438,1.17389,0.231906,0.147035,0.997244,0.218118,-0.157043,
3.78,1.18467,-0.00795578,-0.124543,1.24565,-0.184585,0.420911,1.22951,0.157826,0.421445,1.17421,0.232072,0.147401,0.996937,0.218142,-0.157426,
3.81,1.18469,-0.00789584,-0.124511,1.24592,-0.184212,0.42093,1.22957,0.157882,0.421475,1.17426,0.232165,0.147532,0.99742,0.218384,-0.157392,
3.84,1.18474,-0.00774928,-0.124475,1.24603,-0.184138,0.420946,1.22971,0.158018,0.421502,1.17403,0.232321,0.14695,0.996979,0.217803,-0.157279,
3.87,1.18476,-0.0076196,-0.124473,1.24656,-0.183447,0.421094,1.2298,0.158102,0.42151,1.17406,0.232431,0.146521,0.997301,0.218453,-0.158056,
3.9,1.1848,-0.00748143,-0.124383,1.24635,-0.184123,0.421463,1.22986,0.158174,0.421426,1.17403,0.23248,0.146204,0.997105,0.217805,-0.157709,
3.93,1.18489,-0.0074066,-0.124288,1.24691,-0.183382,0.421507,1.22994,0.158282,0.421438,1.17413,0.232581,0.14636,0.996887,0.218143,-0.157038,
3.96,1.18481,-0.00723946,-0.124207,1.24721,-0.182906,0.421548,1.22999,0.158365,0.421446,1.17424,0.232663,0.146631,0.99566,0.216893,-0.15742,
3.99,1.18477,-0.00716177,-0.124169,1.24708,-0.182999,0.421612,1.23004,0.158482,0.421401,1.17429,0.232713,0.146813,0.996595,0.216778,-0.156757,
4.02,1.18479,-0.00710111,-0.124114,1.2469,-0.183341,0.421716,1.23007,0.158536,0.421415,1.17434,0.232762,0.146974,0.99804,0.217401,-0.157556,
4.05,1.18493,-0.00710459,-0.12403,1.24685,-0.183296,0.421806,1.23011,0.158603,0.421407,1.17434,0.232825,0.147019,0.998923,0.217937,-0.158291,
4.08,1.18497,-0.0070092,-0.124031,1.24682,-0.18326,0.421699,1.23011,0.158629,0.421397,1.17438,0.232872,0.147136,0.99816,0.217673,-0.158116,
4.11,1.185,-0.00698772,-0.124039,1.24657,-0.183336,0.42176,1.23001,0.158629,0.421227,1.17437,0.232882,0.147122,0.999893,0.218034,-0.159159,
4.14,1.18502,-0.00696205,-0.124044,1.24617,-0.183597,0.421811,1.22998,0.158648,0.421231,1.17435,0.232896,0.147125,1.00084,0.218293,-0.15962,
4.17,1.18501,-0.00695579,-0.124054,1.24569,-0.184112,0.421828,1.22996,0.158648,0.421228,1.17432,0.232888,0.14712,1.00047,0.21784,-0.159177,
4.2,1.18498,-0.00694822,-0.124108,1.24494,-0.184898,0.421814,1.22957,0.158605,0.420953,1.17411,0.232797,0.146617,1.0011,0.21777,-0.159257,
4.23,1.18481,-0.00690589,-0.124385,1.24386,-0.184206,0.421137,1.22907,0.158525,0.420554,1.17396,0.232714,0.146602,1.00112,0.217195,-0.159291,
4.26,1.18464,-0.00688138,-0.124632,1.24294,-0.183877,0.420737,1.22854,0.158387,0.420295,1.17324,0.232507,0.146026,0.999927,0.216837,-0.159068,
4.29,1.18409,-0.00693741,-0.125174,1.24143,-0.183567,0.420287,1.22775,0.158216,0.420002,1.17225,0.23218,0.145509,0.998161,0.21617,-0.157759,
4.32,1.18343,-0.00728043,-0.12583,1.24018,-0.184853,0.420226,1.22636,0.158002,0.419312,1.17116,0.23191,0.145717,0.996747,0.21643,-0.155478,
4.35,1.18331,-0.00737458,-0.125989,1.23933,-0.185441,0.42007,1.22556,0.157872,0.419058,1.17035,0.231651,0.145155,0.997347,0.216779,-0.154786,
4.38,1.18323,-0.0075751,-0.126228,1.2371,-0.186483,0.419521,1.22324,0.157294,0.41826,1.16901,0.231319,0.144859,0.99847,0.216568,-0.154128,
4.41,1.18504,-0.00898336,-0.127126,1.23328,-0.187604,0.418448,1.22006,0.156307,0.417548,1.16749,0.231059,0.14384,1.00252,0.216345,-0.155258,
4.44,1.19169,-0.0116176,-0.128704,1.22723,-0.188895,0.417188,1.21495,0.154617,0.416206,1.16691,0.231,0.143455,1.01008,0.21369,-0.156161,
4.47,1.20784,-0.0139116,-0.135504,1.20475,-0.187449,0.417145,1.19767,0.151343,0.412272,1.16715,0.230941,0.14479,1.02243,0.209803,-0.157287,
4.5,1.21789,-0.0117217,-0.141776,1.16304,-0.185507,0.412183,1.16878,0.146859,0.404145,1.16732,0.230804,0.145004,1.03029,0.207598,-0.158158,
4.53,1.23939,-0.0089166,-0.14812,1.14157,-0.190661,0.406061,1.1523,0.139958,0.397795,1.17014,0.229719,0.149267,1.04837,0.202425,-0.160863,
4.56,1.26113,-0.00753749,-0.15845,1.11458,-0.188192,0.375822,1.13565,0.132949,0.389916,1.17181,0.227469,0.15201,1.07475,0.197489,-0.153181,
4.59,1.27827,-0.0110404,-0.162811,1.10218,-0.191215,0.371754,1.12531,0.127413,0.383686,1.1741,0.223063,0.150264,1.09178,0.195898,-0.161318,
4.62,1.28897,-0.0139555,-0.167623,1.07175,-0.197324,0.355523,1.11621,0.121521,0.377642,1.17754,0.213865,0.141312,1.10533,0.190901,-0.17403,
4.65,1.29802,-0.0192929,-0.171792,1.05045,-0.201608,0.340287,1.09741,0.109213,0.365608,1.17849,0.206377,0.135679,1.10102,0.171208,-0.250217,
4.68,1.30127,-0.0212204,-0.173986,1.03656,-0.203021,0.322006,1.09377,0.106613,0.363885,1.17848,0.202855,0.132278,1.11046,0.179629,-0.216367,
4.71,1.30569,-0.0245322,-0.177217,1.02208,-0.20742,0.30872,1.07668,0.0948925,0.355001,1.17862,0.196413,0.124044,1.11289,0.177213,-0.216622,
4.74,1.30781,-0.0275957,-0.179119,0.99317,-0.222214,0.298422,1.04703,0.0760687,0.341745,1.17793,0.192338,0.127348,1.10357,0.156747,-0.256558,
4.77,1.30823,-0.031501,-0.180947,0.986217,-0.225475,0.295783,1.04237,0.0737087,0.33984,1.17529,0.187719,0.130997,1.10956,0.16824,-0.216339,
4.8,1.30744,-0.0343389,-0.181796,0.971644,-0.229552,0.295756,1.03481,0.0698046,0.337325,1.17019,0.182507,0.125374,1.10835,0.166996,-0.21523,
4.83,1.30744,-0.0346474,-0.182032,0.970171,-0.231515,0.292263,1.03124,0.0677866,0.336068,1.1685,0.181098,0.128264,1.10718,0.167427,-0.215662,
4.86,1.3067,-0.0363889,-0.183245,0.96772,-0.234189,0.285385,1.02614,0.0647661,0.334581,1.16598,0.179148,0.131746,1.10591,0.167038,-0.21465,
4.89,1.30574,-0.0377698,-0.184558,0.966203,-0.235427,0.280632,1.02185,0.0622084,0.333274,1.16276,0.177394,0.134517,1.10386,0.164561,-0.214671,
4.92,1.30457,-0.0394129,-0.185483,0.964924,-0.236662,0.278743,1.01918,0.0604028,0.33239,1.16021,0.175908,0.135855,1.10136,0.164274,-0.211717,
4.95,1.30332,-0.0411237,-0.185759,0.961126,-0.239814,0.280778,1.01711,0.0591191,0.331753,1.15821,0.174796,0.136852,1.09994,0.163479,-0.211393,
4.98,1.30234,-0.0420695,-0.185923,0.959117,-0.24141,0.281435,1.01535,0.0579631,0.33131,1.15491,0.17322,0.130793,1.09829,0.162617,-0.211783,
5.01,1.30188,-0.0424399,-0.185975,0.958226,-0.241979,0.281843,1.01447,0.0573328,0.331064,1.15376,0.172603,0.127966,1.09833,0.161144,-0.211252,
5.04,1.30116,-0.0432503,-0.185862,0.957517,-0.242942,0.282218,1.01323,0.0563804,0.33092,1.1519,0.171855,0.12933,1.09766,0.161594,-0.211006,
5.07,1.30048,-0.0439283,-0.186153,0.9569,-0.243411,0.28245,1.01243,0.0556786,0.330695,1.15112,0.171315,0.133228,1.09696,0.161384,-0.210647,
5.1,1.29963,-0.0445608,-0.186204,0.95636,-0.244119,0.28297,1.01186,0.0552339,0.330652,1.15068,0.170976,0.134677,1.09717,0.160975,-0.211202,
5.13,1.29872,-0.0452872,-0.186466,0.956282,-0.244273,0.282875,1.01151,0.0549543,0.330645,1.1505,0.170134,0.127957,1.09646,0.160165,-0.211236,
5.16,1.2986,-0.0453842,-0.186511,0.956311,-0.24412,0.282558,1.0114,0.0548828,0.330634,1.15045,0.169959,0.126147,1.09727,0.160488,-0.209937,
5.19,1.29811,-0.0458239,-0.186398,0.955497,-0.244685,0.283524,1.01122,0.0547863,0.330627,1.1498,0.169617,0.126237,1.09687,0.16071,-0.209724,
5.22,1.29796,-0.0459888,-0.186403,0.955302,-0.244802,0.28376,1.01115,0.0547644,0.330619,1.14972,0.169612,0.125187,1.09746,0.16055,-0.209952,
5.25,1.2978,-0.0460617,-0.186411,0.955239,-0.244876,0.283769,1.0109,0.0547182,0.330589,1.1496,0.169676,0.129503,1.09748,0.160885,-0.209777,
5.28,1.29757,-0.0461468,-0.186524,0.955042,-0.244949,0.283701,1.01059,0.054682,0.330473,1.14946,0.16983,0.132962,1.09846,0.161052,-0.209693,
5.31,1.29739,-0.0462018,-0.186599,0.954281,-0.244908,0.283455,1.00984,0.0546098,0.330205,1.1495,0.169828,0.134654,1.09909,0.161148,-0.209804,
5.34,1.29736,-0.0462067,-0.186641,0.953857,-0.244881,0.282875,1.00911,0.0544128,0.329986,1.14973,0.169715,0.129952,1.09974,0.161249,-0.209704,
